,index,dateofbirth
30130,912729600000000000,17
30131,654825600000000000,17
30132,655171200000000000,17
30133,-1441152000000000000,17
30134,943833600000000000,17
30135,662083200000000000,17
30136,558316800000000000,17
30137,-1710115200000000000,17
30138,945561600000000000,17
30139,318643200000000000,17
30140,1208131200000000000,17
30141,228787200000000000,17
30142,567475200000000000,17
30143,-1482105600000000000,17
30144,1545004800000000000,17
30145,657936000000000000,17
30146,657331200000000000,17
30147,656467200000000000,17
30148,923788800000000000,17
30149,140745600000000000,17
30150,585619200000000000,17
30151,154051200000000000,17
30152,-1484352000000000000,17
30153,600566400000000000,17
30154,-1477958400000000000,17
30155,615254400000000000,17
30156,-1701129600000000000,17
30157,955756800000000000,17
30158,202089600000000000,17
30159,202176000000000000,17
30160,612403200000000000,17
30161,205113600000000000,17
30162,925948800000000000,17
30163,-1440547200000000000,17
30164,915235200000000000,17
30165,209952000000000000,17
30166,213148800000000000,17
30167,915840000000000000,17
30168,-1702080000000000000,17
30169,916099200000000000,17
30170,-1476835200000000000,17
30171,-1438992000000000000,17
30172,599097600000000000,17
30173,197942400000000000,17
30174,242611200000000000,17
30175,248572800000000000,17
30176,164419200000000000,17
30177,1541894400000000000,17
30178,167616000000000000,17
30179,169084800000000000,17
30180,170553600000000000,17
30181,172281600000000000,17
30182,271468800000000000,17
30183,266630400000000000,17
30184,456883200000000000,17
30185,592012800000000000,17
30186,251942400000000000,17
30187,181612800000000000,17
30188,595382400000000000,17
30189,186278400000000000,17
30190,193190400000000000,17
30191,917049600000000000,17
30192,916963200000000000,17
30193,546393600000000000,17
30194,134784000000000000,17
30195,-1476316800000000000,17
30196,511920000000000000,17
30197,101347200000000000,17
30198,435801600000000000,17
30199,-1466985600000000000,17
30200,484790400000000000,17
30201,-1487376000000000000,17
30202,-1693872000000000000,17
30203,27734400000000000,17
30204,937958400000000000,17
30205,370396800000000000,17
30206,-1487548800000000000,17
30207,-1442534400000000000,17
30208,934761600000000000,17
30209,412214400000000000,17
30210,83289600000000000,17
30211,937008000000000000,17
30212,693792000000000000,17
30213,1225152000000000000,17
30214,685497600000000000,17
30215,510710400000000000,17
30216,936662400000000000,17
30217,687052800000000000,17
30218,79488000000000000,17
30219,77068800000000000,17
30220,498268800000000000,17
30221,909964800000000000,17
30222,934502400000000000,17
30223,72835200000000000,17
30224,497318400000000000,17
30225,909705600000000000,17
30226,-1489795200000000000,17
30227,102124800000000000,17
30228,965001600000000000,17
30229,439171200000000000,17
30230,439862400000000000,17
30231,941846400000000000,17
30232,700617600000000000,17
30233,540172800000000000,17
30234,-1485648000000000000,17
30235,1202688000000000000,17
30236,969580800000000000,17
30237,668822400000000000,17
30238,117849600000000000,17
30239,-115776000000000000,17
30240,-111628800000000000,17
30241,-1021161600000000000,17
30242,1541462400000000000,17
30243,337737600000000000,17
30244,477360000000000000,17
30245,670809600000000000,17
30246,11577600000000000,17
30247,-1458604800000000000,17
30248,939772800000000000,17
30249,933033600000000000,17
30250,110592000000000000,17
30251,993772800000000000,17
30252,60739200000000000,17
30253,792720000000000000,16
30254,882748800000000000,16
30255,870480000000000000,16
30256,-1531094400000000000,16
30257,-1623024000000000000,16
30258,-1530921600000000000,16
30259,957916800000000000,16
30260,-1532822400000000000,16
30261,-1604793600000000000,16
30262,1322092800000000000,16
30263,882403200000000000,16
30264,-1522886400000000000,16
30265,-1532304000000000000,16
30266,869616000000000000,16
30267,870998400000000000,16
30268,-1531353600000000000,16
30269,-1393891200000000000,16
30270,795312000000000000,16
30271,801273600000000000,16
30272,-1524268800000000000,16
30273,958435200000000000,16
30274,305164800000000000,16
30275,878688000000000000,16
30276,-1302134400000000000,16
30277,308620800000000000,16
30278,803433600000000000,16
30279,-1617235200000000000,16
30280,337910400000000000,16
30281,311040000000000000,16
30282,-1526342400000000000,16
30283,328060800000000000,16
30284,800064000000000000,16
30285,-1390176000000000000,16
30286,802051200000000000,16
30287,876960000000000000,16
30288,-1212796800000000000,16
30289,1149206400000000000,16
30290,1299974400000000000,16
30291,804124800000000000,16
30292,1545523200000000000,16
30293,259718400000000000,16
30294,-1729382400000000000,16
30295,921628800000000000,16
30296,796003200000000000,16
30297,873072000000000000,16
30298,400377600000000000,16
30299,-1468022400000000000,16
30300,1050969600000000000,16
30301,-1467936000000000000,16
30302,286070400000000000,16
30303,874627200000000000,16
30304,804902400000000000,16
30305,798681600000000000,16
30306,-1527811200000000000,16
30307,924048000000000000,16
30308,-1588723200000000000,16
30309,227577600000000000,16
30310,940032000000000000,16
30311,92966400000000000,16
30312,93398400000000000,16
30313,933552000000000000,16
30314,1278374400000000000,16
30315,-1556150400000000000,16
30316,835315200000000000,16
30317,-1575158400000000000,16
30318,1093219200000000000,16
30319,-1336521600000000000,16
30320,833846400000000000,16
30321,-1554595200000000000,16
30322,940636800000000000,16
30323,933811200000000000,16
30324,115171200000000000,16
30325,1276473600000000000,16
30326,832809600000000000,16
30327,-1551484800000000000,16
30328,855705600000000000,16
30329,855878400000000000,16
30330,942364800000000000,16
30331,-1365206400000000000,16
30332,-1551139200000000000,16
30333,-1550534400000000000,16
30334,-1196899200000000000,16
30335,837216000000000000,16
30336,851904000000000000,16
30337,945820800000000000,16
30338,12960000000000000,16
30339,-121564800000000000,16
30340,935971200000000000,16
30341,1282608000000000000,16
30342,-19180800000000000,16
30343,1103932800000000000,16
30344,-1456876800000000000,16
30345,604800000000000,16
30346,-1567987200000000000,16
30347,-1568073600000000000,16
30348,850089600000000000,16
30349,-1569628800000000000,16
30350,850348800000000000,16
30351,937872000000000000,16
30352,850521600000000000,16
30353,49075200000000000,16
30354,-1569715200000000000,16
30355,63331200000000000,16
30356,850694400000000000,16
30357,-1559001600000000000,16
30358,839894400000000000,16
30359,-1558915200000000000,16
30360,1283817600000000000,16
30361,-1570579200000000000,16
30362,937785600000000000,16
30363,-1460505600000000000,16
30364,857001600000000000,16
30365,814320000000000000,16
30366,195091200000000000,16
30367,-1589932800000000000,16
30368,1132099200000000000,16
30369,181353600000000000,16
30370,-1463097600000000000,16
30371,-1590537600000000000,16
30372,1271030400000000000,16
30373,1542844800000000000,16
30374,187401600000000000,16
30375,927676800000000000,16
30376,953164800000000000,16
30377,1076371200000000000,16
30378,864432000000000000,16
30379,179712000000000000,16
30380,-1321056000000000000,16
30381,199238400000000000,16
30382,-1538438400000000000,16
30383,200448000000000000,16
30384,953942400000000000,16
30385,1290902400000000000,16
30386,817171200000000000,16
30387,208483200000000000,16
30388,816134400000000000,16
30389,868838400000000000,16
30390,225244800000000000,16
30391,821750400000000000,16
30392,950486400000000000,16
30393,135043200000000000,16
30394,827539200000000000,16
30395,946425600000000000,16
30396,829612800000000000,16
30397,930096000000000000,16
30398,139622400000000000,16
30399,139968000000000000,16
30400,-1547769600000000000,16
30401,-1369094400000000000,16
30402,857952000000000000,16
30403,-1452556800000000000,16
30404,946857600000000000,16
30405,-1583798400000000000,16
30406,-1461196800000000000,16
30407,949536000000000000,16
30408,859075200000000000,16
30409,826934400000000000,16
30410,826329600000000000,16
30411,859852800000000000,16
30412,-1584921600000000000,16
30413,-1585526400000000000,16
30414,-1543968000000000000,16
30415,152928000000000000,16
30416,1289260800000000000,16
30417,948758400000000000,16
30418,-1708214400000000000,16
30419,883440000000000000,16
30420,-1690761600000000000,16
30421,980553600000000000,16
30422,-1644105600000000000,16
30423,1416096000000000000,16
30424,754012800000000000,16
30425,-1416700800000000000,16
30426,753235200000000000,16
30427,-1500249600000000000,16
30428,-1646697600000000000,16
30429,-1479686400000000000,16
30430,750816000000000000,16
30431,-1676073600000000000,16
30432,-1417651200000000000,16
30433,643075200000000000,16
30434,645062400000000000,16
30435,748310400000000000,16
30436,748224000000000000,16
30437,747792000000000000,16
30438,747619200000000000,16
30439,645494400000000000,16
30440,-1481500800000000000,16
30441,745459200000000000,16
30442,655776000000000000,16
30443,-1481932800000000000,16
30444,744595200000000000,16
30445,744076800000000000,16
30446,743904000000000000,16
30447,-1756425600000000000,16
30448,632275200000000000,16
30449,896486400000000000,16
30450,-1497657600000000000,16
30451,-1501286400000000000,16
30452,-1508198400000000000,16
30453,767836800000000000,16
30454,-1408752000000000000,16
30455,1166227200000000000,16
30456,893116800000000000,16
30457,613440000000000000,16
30458,1250640000000000000,16
30459,613526400000000000,16
30460,893721600000000000,16
30461,893808000000000000,16
30462,893894400000000000,16
30463,761270400000000000,16
30464,619315200000000000,16
30465,894585600000000000,16
30466,1170201600000000000,16
30467,-1502496000000000000,16
30468,621475200000000000,16
30469,623721600000000000,16
30470,1020729600000000000,16
30471,-1625097600000000000,16
30472,1404604800000000000,16
30473,757468800000000000,16
30474,914198400000000000,16
30475,630720000000000000,16
30476,896227200000000000,16
30477,742003200000000000,16
30478,1511395200000000000,16
30479,769651200000000000,16
30480,989712000000000000,16
30481,990230400000000000,16
30482,722390400000000000,16
30483,685411200000000000,16
30484,721872000000000000,16
30485,721180800000000000,16
30486,-1487721600000000000,16
30487,1506211200000000000,16
30488,991008000000000000,16
30489,690249600000000000,16
30490,1001808000000000000,16
30491,-1490745600000000000,16
30492,717292800000000000,16
30493,1239667200000000000,16
30494,715996800000000000,16
30495,905385600000000000,16
30496,905731200000000000,16
30497,714355200000000000,16
30498,909360000000000000,16
30499,905990400000000000,16
30500,694483200000000000,16
30501,-1491436800000000000,16
30502,-1425254400000000000,16
30503,995673600000000000,16
30504,1241395200000000000,16
30505,700185600000000000,16
30506,684028800000000000,16
30507,724032000000000000,16
30508,-1497312000000000000,16
30509,725241600000000000,16
30510,901584000000000000,16
30511,661219200000000000,16
30512,662169600000000000,16
30513,738633600000000000,16
30514,-1483833600000000000,16
30515,-1741478400000000000,16
30516,901756800000000000,16
30517,736473600000000000,16
30518,911433600000000000,16
30519,1457827200000000000,16
30520,667958400000000000,16
30521,734486400000000000,16
30522,-1673913600000000000,16
30523,-1486252800000000000,16
30524,-1487289600000000000,16
30525,-1430006400000000000,16
30526,731030400000000000,16
30527,728352000000000000,16
30528,1243468800000000000,16
30529,670982400000000000,16
30530,671587200000000000,16
30531,903312000000000000,16
30532,726019200000000000,16
30533,987811200000000000,16
30534,-1494979200000000000,16
30535,1026432000000000000,16
30536,821145600000000000,16
30537,-1519776000000000000,16
30538,972345600000000000,16
30539,596332800000000000,16
30540,-1627689600000000000,16
30541,887068800000000000,16
30542,573004800000000000,16
30543,-1475366400000000000,16
30544,-1626912000000000000,16
30545,-1442793600000000000,16
30546,1361059200000000000,16
30547,-1631145600000000000,16
30548,-1399075200000000000,16
30549,891302400000000000,16
30550,598924800000000000,16
30551,968716800000000000,16
30552,491616000000000000,16
30553,-1510876800000000000,16
30554,530409600000000000,16
30555,884563200000000000,16
30556,-1513123200000000000,16
30557,581558400000000000,16
30558,1344124800000000000,16
30559,777945600000000000,16
30560,517881600000000000,16
30561,973555200000000000,16
30562,1160611200000000000,16
30563,-1684281600000000000,16
30564,779673600000000000,16
30565,890006400000000000,16
30566,775872000000000000,16
30567,-1519344000000000000,16
30568,-1472342400000000000,16
30569,1031788800000000000,16
30570,917222400000000000,16
30571,918086400000000000,16
30572,1031270400000000000,16
30573,484704000000000000,16
30574,782265600000000000,16
30575,-1630540800000000000,16
30576,785030400000000000,16
30577,783043200000000000,16
30578,472003200000000000,16
30579,783648000000000000,16
30580,772761600000000000,16
30581,770774400000000000,16
30582,473299200000000000,16
30583,973728000000000000,16
30584,520992000000000000,16
30585,475545600000000000,16
30586,781228800000000000,16
30587,770688000000000000,16
30588,790905600000000000,16
30589,884304000000000000,16
30590,916704000000000000,16
30591,771465600000000000,16
30592,479865600000000000,16
30593,539049600000000000,16
30594,-1517702400000000000,16
30595,790214400000000000,16
30596,-1407715200000000000,16
30597,566956800000000000,16
30598,846979200000000000,15
30599,853286400000000000,15
30600,-1655769600000000000,15
30601,-1577318400000000000,15
30602,1091923200000000000,15
30603,-1673481600000000000,15
30604,879638400000000000,15
30605,969235200000000000,15
30606,911088000000000000,15
30607,933206400000000000,15
30608,-1655596800000000000,15
30609,963360000000000000,15
30610,-1575417600000000000,15
30611,-1575590400000000000,15
30612,887155200000000000,15
30613,902966400000000000,15
30614,-1576972800000000000,15
30615,-1575849600000000000,15
30616,939254400000000000,15
30617,1475366400000000000,15
30618,955584000000000000,15
30619,1038873600000000000,15
30620,-1734393600000000000,15
30621,922060800000000000,15
30622,966988800000000000,15
30623,909532800000000000,15
30624,1494720000000000000,15
30625,-1666051200000000000,15
30626,909100800000000000,15
30627,849398400000000000,15
30628,906768000000000000,15
30629,994377600000000000,15
30630,-1665100800000000000,15
30631,-1664928000000000000,15
30632,-1717286400000000000,15
30633,883094400000000000,15
30634,-1624406400000000000,15
30635,996192000000000000,15
30636,920764800000000000,15
30637,848102400000000000,15
30638,920419200000000000,15
30639,847670400000000000,15
30640,907804800000000000,15
30641,964483200000000000,15
30642,904953600000000000,15
30643,-1621987200000000000,15
30644,904089600000000000,15
30645,933638400000000000,15
30646,988070400000000000,15
30647,1095897600000000000,15
30648,-1672531200000000000,15
30649,-1571875200000000000,15
30650,1483228800000000000,15
30651,989366400000000000,15
30652,1098144000000000000,15
30653,934070400000000000,15
30654,-1626739200000000000,15
30655,1284595200000000000,15
30656,968976000000000000,15
30657,937267200000000000,15
30658,-1569974400000000000,15
30659,851126400000000000,15
30660,885945600000000000,15
30661,936748800000000000,15
30662,904348800000000000,15
30663,-1283040000000000000,15
30664,985564800000000000,15
30665,963187200000000000,15
30666,917136000000000000,15
30667,926985600000000000,15
30668,978307200000000000,15
30669,864518400000000000,15
30670,-1641168000000000000,15
30671,-1641686400000000000,15
30672,978393600000000000,15
30673,927244800000000000,15
30674,1076544000000000000,15
30675,952300800000000000,15
30676,891561600000000000,15
30677,925430400000000000,15
30678,-1602633600000000000,15
30679,1029888000000000000,15
30680,894844800000000000,15
30681,927849600000000000,15
30682,1540684800000000000,15
30683,980467200000000000,15
30684,-1642377600000000000,15
30685,980985600000000000,15
30686,955670400000000000,15
30687,953596800000000000,15
30688,870825600000000000,15
30689,-1598832000000000000,15
30690,1291593600000000000,15
30691,-1637625600000000000,15
30692,-1682380800000000000,15
30693,892944000000000000,15
30694,955065600000000000,15
30695,867888000000000000,15
30696,893030400000000000,15
30697,-1599091200000000000,15
30698,867369600000000000,15
30699,-1640131200000000000,15
30700,870134400000000000,15
30701,-1601424000000000000,15
30702,-1703376000000000000,15
30703,870307200000000000,15
30704,893203200000000000,15
30705,870393600000000000,15
30706,1072828800000000000,15
30707,-1594857600000000000,15
30708,-1589673600000000000,15
30709,928195200000000000,15
30710,887760000000000000,15
30711,871862400000000000,15
30712,898992000000000000,15
30713,923875200000000000,15
30714,946512000000000000,15
30715,899596800000000000,15
30716,-1632873600000000000,15
30717,-1612224000000000000,15
30718,1035244800000000000,15
30719,972259200000000000,15
30720,900547200000000000,15
30721,1545955200000000000,15
30722,1400371200000000000,15
30723,-1578355200000000000,15
30724,888796800000000000,15
30725,-1651881600000000000,15
30726,-1630800000000000000,15
30727,944524800000000000,15
30728,-1711324800000000000,15
30729,963014400000000000,15
30730,942105600000000000,15
30731,983232000000000000,15
30732,-1329350400000000000,15
30733,1288742400000000000,15
30734,-1587600000000000000,15
30735,928713600000000000,15
30736,-1604966400000000000,15
30737,862358400000000000,15
30738,1292284800000000000,15
30739,896313600000000000,15
30740,1292371200000000000,15
30741,913680000000000000,15
30742,958780800000000000,15
30743,890697600000000000,15
30744,-1609113600000000000,15
30745,-1585699200000000000,15
30746,913420800000000000,15
30747,872899200000000000,15
30748,1030320000000000000,15
30749,859507200000000000,15
30750,1292889600000000000,15
30751,-1608768000000000000,15
30752,858816000000000000,15
30753,1324771200000000000,15
30754,935884800000000000,15
30755,-1540339200000000000,15
30756,-1519516800000000000,15
30757,-1536710400000000000,15
30758,544406400000000000,15
30759,816998400000000000,15
30760,-1518566400000000000,15
30761,-1536451200000000000,15
30762,723081600000000000,15
30763,-1536105600000000000,15
30764,-1518825600000000000,15
30765,722736000000000000,15
30766,569116800000000000,15
30767,569376000000000000,15
30768,572227200000000000,15
30769,-1535846400000000000,15
30770,-1494115200000000000,15
30771,739584000000000000,15
30772,814147200000000000,15
30773,-1382572800000000000,15
30774,-1533945600000000000,15
30775,-1474416000000000000,15
30776,813456000000000000,15
30777,597024000000000000,15
30778,719193600000000000,15
30779,-1533340800000000000,15
30780,787622400000000000,15
30781,1141344000000000000,15
30782,602812800000000000,15
30783,604108800000000000,15
30784,607392000000000000,15
30785,-1494806400000000000,15
30786,519609600000000000,15
30787,817862400000000000,15
30788,726105600000000000,15
30789,315964800000000000,15
30790,318297600000000000,15
30791,779414400000000000,15
30792,823824000000000000,15
30793,779932800000000000,15
30794,1177459200000000000,15
30795,-1374969600000000000,15
30796,1219363200000000000,15
30797,-1541289600000000000,15
30798,-1496620800000000000,15
30799,796521600000000000,15
30800,-1515283200000000000,15
30801,-1539561600000000000,15
30802,782092800000000000,15
30803,420508800000000000,15
30804,427161600000000000,15
30805,1178668800000000000,15
30806,-1539129600000000000,15
30807,1222041600000000000,15
30808,818985600000000000,15
30809,-1470009600000000000,15
30810,782179200000000000,15
30811,-1517356800000000000,15
30812,-1495324800000000000,15
30813,784339200000000000,15
30814,-1470441600000000000,15
30815,508291200000000000,15
30816,607910400000000000,15
30817,-1477612800000000000,15
30818,1265673600000000000,15
30819,663724800000000000,15
30820,792374400000000000,15
30821,1187913600000000000,15
30822,792547200000000000,15
30823,1147996800000000000,15
30824,676425600000000000,15
30825,792892800000000000,15
30826,706752000000000000,15
30827,793411200000000000,15
30828,682473600000000000,15
30829,794275200000000000,15
30830,-1523318400000000000,15
30831,-1525824000000000000,15
30832,799286400000000000,15
30833,688608000000000000,15
30834,799113600000000000,15
30835,704246400000000000,15
30836,-1392595200000000000,15
30837,1149638400000000000,15
30838,703641600000000000,15
30839,701568000000000000,15
30840,1239753600000000000,15
30841,798508800000000000,15
30842,797817600000000000,15
30843,1262649600000000000,15
30844,-1492473600000000000,15
30845,698284800000000000,15
30846,1149811200000000000,15
30847,791769600000000000,15
30848,-1424822400000000000,15
30849,809654400000000000,15
30850,1261180800000000000,15
30851,714528000000000000,15
30852,714441600000000000,15
30853,809308800000000000,15
30854,808704000000000000,15
30855,713491200000000000,15
30856,611020800000000000,15
30857,788832000000000000,15
30858,-1437523200000000000,15
30859,620092800000000000,15
30860,1154476800000000000,15
30861,626832000000000000,15
30862,628041600000000000,15
30863,789955200000000000,15
30864,1230595200000000000,15
30865,790041600000000000,15
30866,631756800000000000,15
30867,637372800000000000,15
30868,-1479340800000000000,15
30869,-1493942400000000000,15
30870,-1528502400000000000,15
30871,804988800000000000,15
30872,804643200000000000,15
30873,804384000000000000,15
30874,646185600000000000,15
30875,791078400000000000,15
30876,654393600000000000,15
30877,712108800000000000,15
30878,824601600000000000,15
30879,698803200000000000,15
30880,739670400000000000,15
30881,835228800000000000,15
30882,-1461283200000000000,15
30883,778809600000000000,15
30884,-1555718400000000000,15
30885,834796800000000000,15
30886,1214870400000000000,15
30887,164764800000000000,15
30888,843264000000000000,15
30889,96422400000000000,15
30890,169862400000000000,15
30891,770169600000000000,15
30892,-1553731200000000000,15
30893,-1553212800000000000,15
30894,176688000000000000,15
30895,-1508371200000000000,15
30896,832550400000000000,15
30897,178588800000000000,15
30898,745804800000000000,15
30899,-1462665600000000000,15
30900,182649600000000000,15
30901,-1456185600000000000,15
30902,-1458777600000000000,15
30903,-1560556800000000000,15
30904,-1560816000000000000,15
30905,835142400000000000,15
30906,769046400000000000,15
30907,760147200000000000,15
30908,144806400000000000,15
30909,761529600000000000,15
30910,-1500940800000000000,15
30911,-1411689600000000000,15
30912,838252800000000000,15
30913,840412800000000000,15
30914,1246924800000000000,15
30915,119923200000000000,15
30916,1278979200000000000,15
30917,102470400000000000,15
30918,-1557100800000000000,15
30919,-1454630400000000000,15
30920,751507200000000000,15
30921,764726400000000000,15
30922,127267200000000000,15
30923,1280102400000000000,15
30924,836697600000000000,15
30925,836524800000000000,15
30926,1214179200000000000,15
30927,760579200000000000,15
30928,749865600000000000,15
30929,768182400000000000,15
30930,98928000000000000,15
30931,748742400000000000,15
30932,1175299200000000000,15
30933,191289600000000000,15
30934,-1463184000000000000,15
30935,-1501977600000000000,15
30936,1217980800000000000,15
30937,773452800000000000,15
30938,1218153600000000000,15
30939,1218412800000000000,15
30940,1253836800000000000,15
30941,826243200000000000,15
30942,-1562371200000000000,15
30943,-1458086400000000000,15
30944,37411200000000000,15
30945,825984000000000000,15
30946,231724800000000000,15
30947,1255651200000000000,15
30948,825638400000000000,15
30949,-1456704000000000000,15
30950,283392000000000000,15
30951,-1543881600000000000,15
30952,-1457136000000000000,15
30953,-1457222400000000000,15
30954,846201600000000000,15
30955,740188800000000000,15
30956,232502400000000000,15
30957,248227200000000000,15
30958,759542400000000000,15
30959,220579200000000000,15
30960,743472000000000000,15
30961,830131200000000000,15
30962,90374400000000000,15
30963,829872000000000000,15
30964,90115200000000000,15
30965,201571200000000000,15
30966,741139200000000000,15
30967,773971200000000000,15
30968,206496000000000000,15
30969,-1448841600000000000,15
30970,-1548720000000000000,15
30971,-1558828800000000000,15
30972,83030400000000000,15
30973,225417600000000000,15
30974,-1547510400000000000,15
30975,1274745600000000000,15
30976,-1547424000000000000,15
30977,996883200000000000,14
30978,998352000000000000,14
30979,-1661904000000000000,14
30980,-1493769600000000000,14
30981,906595200000000000,14
30982,-1501027200000000000,14
30983,906854400000000000,14
30984,710294400000000000,14
30985,1018915200000000000,14
30986,896400000000000000,14
30987,699408000000000000,14
30988,706060800000000000,14
30989,895881600000000000,14
30990,756345600000000000,14
30991,-1643760000000000000,14
30992,756950400000000000,14
30993,704764800000000000,14
30994,1001635200000000000,14
30995,754272000000000000,14
30996,723859200000000000,14
30997,1245196800000000000,14
30998,727142400000000000,14
30999,-1496102400000000000,14
31000,-1650412800000000000,14
31001,902707200000000000,14
31002,1006387200000000000,14
31003,-1422144000000000000,14
31004,902448000000000000,14
31005,-1756166400000000000,14
31006,740620800000000000,14
31007,-1421020800000000000,14
31008,1009497600000000000,14
31009,1007942400000000000,14
31010,1008028800000000000,14
31011,736992000000000000,14
31012,740534400000000000,14
31013,901238400000000000,14
31014,724118400000000000,14
31015,1003276800000000000,14
31016,1000252800000000000,14
31017,742780800000000000,14
31018,-1646956800000000000,14
31019,751593600000000000,14
31020,-1659744000000000000,14
31021,906163200000000000,14
31022,1014854400000000000,14
31023,898041600000000000,14
31024,749520000000000000,14
31025,-1658966400000000000,14
31026,-1499385600000000000,14
31027,717379200000000000,14
31028,745977600000000000,14
31029,718761600000000000,14
31030,719366400000000000,14
31031,745372800000000000,14
31032,1012521600000000000,14
31033,904435200000000000,14
31034,1242345600000000000,14
31035,846892800000000000,14
31036,915667200000000000,14
31037,-1426723200000000000,14
31038,283478400000000000,14
31039,951091200000000000,14
31040,-1202774400000000000,14
31041,194918400000000000,14
31042,197769600000000000,14
31043,-1463788800000000000,14
31044,954288000000000000,14
31045,229478400000000000,14
31046,925862400000000000,14
31047,925171200000000000,14
31048,-1465689600000000000,14
31049,256780800000000000,14
31050,266284800000000000,14
31051,278985600000000000,14
31052,924220800000000000,14
31053,292896000000000000,14
31054,993600000000000000,14
31055,307497600000000000,14
31056,960336000000000000,14
31057,310608000000000000,14
31058,923356800000000000,14
31059,962323200000000000,14
31060,923011200000000000,14
31061,1219017600000000000,14
31062,962582400000000000,14
31063,922665600000000000,14
31064,324432000000000000,14
31065,-1446595200000000000,14
31066,352339200000000000,14
31067,1219708800000000000,14
31068,374889600000000000,14
31069,186624000000000000,14
31070,949968000000000000,14
31071,949622400000000000,14
31072,175910400000000000,14
31073,936403200000000000,14
31074,30499200000000000,14
31075,-1717545600000000000,14
31076,76377600000000000,14
31077,936921600000000000,14
31078,84931200000000000,14
31079,87350400000000000,14
31080,91065600000000000,14
31081,-1456012800000000000,14
31082,938736000000000000,14
31083,101174400000000000,14
31084,110160000000000000,14
31085,940550400000000000,14
31086,-1454889600000000000,14
31087,932342400000000000,14
31088,1543104000000000000,14
31089,932169600000000000,14
31090,121219200000000000,14
31091,943142400000000000,14
31092,-1459814400000000000,14
31093,127958400000000000,14
31094,945907200000000000,14
31095,-1453075200000000000,14
31096,138153600000000000,14
31097,141091200000000000,14
31098,143078400000000000,14
31099,946944000000000000,14
31100,947721600000000000,14
31101,1205798400000000000,14
31102,1545696000000000000,14
31103,1200009600000000000,14
31104,1221696000000000000,14
31105,624240000000000000,14
31106,981331200000000000,14
31107,981763200000000000,14
31108,982713600000000000,14
31109,641952000000000000,14
31110,913075200000000000,14
31111,653097600000000000,14
31112,-1675296000000000000,14
31113,983577600000000000,14
31114,659232000000000000,14
31115,-1233187200000000000,14
31116,-1434499200000000000,14
31117,-1482710400000000000,14
31118,663897600000000000,14
31119,1189123200000000000,14
31120,669081600000000000,14
31121,911174400000000000,14
31122,670464000000000000,14
31123,674697600000000000,14
31124,676944000000000000,14
31125,988675200000000000,14
31126,680572800000000000,14
31127,688003200000000000,14
31128,991353600000000000,14
31129,1184630400000000000,14
31130,991699200000000000,14
31131,692582400000000000,14
31132,692755200000000000,14
31133,992649600000000000,14
31134,-1427241600000000000,14
31135,630201600000000000,14
31136,915148800000000000,14
31137,-1732233600000000000,14
31138,-1680825600000000000,14
31139,965606400000000000,14
31140,966470400000000000,14
31141,920851200000000000,14
31142,-1443744000000000000,14
31143,454464000000000000,14
31144,966902400000000000,14
31145,967852800000000000,14
31146,1223769600000000000,14
31147,1224633600000000000,14
31148,538531200000000000,14
31149,969840000000000000,14
31150,560304000000000000,14
31151,970185600000000000,14
31152,970704000000000000,14
31153,971136000000000000,14
31154,971222400000000000,14
31155,564537600000000000,14
31156,-1685836800000000000,14
31157,-1684972800000000000,14
31158,917740800000000000,14
31159,588211200000000000,14
31160,-1439337600000000000,14
31161,916876800000000000,14
31162,916790400000000000,14
31163,600393600000000000,14
31164,974937600000000000,14
31165,757555200000000000,14
31166,976233600000000000,14
31167,976579200000000000,14
31168,895536000000000000,14
31169,762739200000000000,14
31170,1211846400000000000,14
31171,873417600000000000,14
31172,875404800000000000,14
31173,803952000000000000,14
31174,1293667200000000000,14
31175,1293494400000000000,14
31176,-1611619200000000000,14
31177,-1577577600000000000,14
31178,806025600000000000,14
31179,806112000000000000,14
31180,-1528761600000000000,14
31181,1145923200000000000,14
31182,831427200000000000,14
31183,830736000000000000,14
31184,807148800000000000,14
31185,-1525219200000000000,14
31186,1061251200000000000,14
31187,-1549584000000000000,14
31188,-1387929600000000000,14
31189,807753600000000000,14
31190,872726400000000000,14
31191,1287532800000000000,14
31192,-1605830400000000000,14
31193,872208000000000000,14
31194,809913600000000000,14
31195,810259200000000000,14
31196,810432000000000000,14
31197,-1532476800000000000,14
31198,1056153600000000000,14
31199,803779200000000000,14
31200,1119744000000000000,14
31201,855014400000000000,14
31202,880675200000000000,14
31203,797731200000000000,14
31204,1302912000000000000,14
31205,-1574726400000000000,14
31206,-1555804800000000000,14
31207,879379200000000000,14
31208,853804800000000000,14
31209,-1525478400000000000,14
31210,854236800000000000,14
31211,878515200000000000,14
31212,799718400000000000,14
31213,825552000000000000,14
31214,834969600000000000,14
31215,877910400000000000,14
31216,-1616716800000000000,14
31217,834624000000000000,14
31218,-1616371200000000000,14
31219,-1616112000000000000,14
31220,-1390953600000000000,14
31221,834364800000000000,14
31222,-1615939200000000000,14
31223,-1300060800000000000,14
31224,-1527206400000000000,14
31225,-1614384000000000000,14
31226,1293926400000000000,14
31227,-1581724800000000000,14
31228,830044800000000000,14
31229,-1533081600000000000,14
31230,818208000000000000,14
31231,1269907200000000000,14
31232,865209600000000000,14
31233,864691200000000000,14
31234,819244800000000000,14
31235,826156800000000000,14
31236,1134777600000000000,14
31237,-1592092800000000000,14
