,index,length_of_stay_in_days
1110,2.140972137451172,244
1111,1.9527777433395386,244
1112,0.8486111164093018,244
1113,1.5486111640930176,244
1114,2.78125,244
1115,0.9395833611488342,244
1116,0.987500011920929,244
1117,2.711805582046509,244
1118,1.054861068725586,244
1119,1.7784721851348877,244
1120,0.800694465637207,244
1121,1.1381944417953491,244
1122,1.837499976158142,244
1123,1.025694489479065,244
1124,0.9472222328186035,244
1125,1.4236111640930176,244
1126,1.8840277194976807,244
1127,1.4305555820465088,244
1128,1.8395832777023315,244
1129,0.9993055462837219,244
1130,0.8999999761581421,244
1131,2.368055582046509,244
1132,2.175694465637207,244
1133,1.8236111402511597,244
1134,1.8618055582046509,244
1135,2.1590278148651123,244
1136,1.0041667222976685,244
1137,0.9069444537162781,243
1138,1.0513888597488403,243
1139,2.2555556297302246,243
1140,0.9916666746139526,243
1141,0.9624999761581421,243
1142,1.0326389074325562,243
1143,1.2534722089767456,243
1144,0.9104166626930237,243
1145,1.6958333253860474,243
1146,1.1062500476837158,243
1147,1.5729166269302368,243
1148,0.9118055701255798,243
1149,3.8958332538604736,243
1150,2.280555486679077,243
1151,0.9048610925674438,243
1152,1.037500023841858,243
1153,1.7368055582046509,243
1154,1.788888931274414,243
1155,0.8513888716697693,243
1156,0.9437500238418579,243
1157,1.8597222566604614,243
1158,1.7374999523162842,243
1159,1.9541666507720947,242
1160,3.3541667461395264,242
1161,0.887499988079071,242
1162,1.023611068725586,242
1163,0.8284721970558167,242
1164,2.725694417953491,242
1165,1.3611111640930176,242
1166,2.7638888359069824,242
1167,0.8666666746139526,242
1168,1.9173611402511597,242
1169,2.684027671813965,242
1170,2.106250047683716,242
1171,2.1083333492279053,242
1172,4.020833492279053,242
1173,0.9465277791023254,242
1174,1.7729166746139526,242
1175,2.112499952316284,242
1176,1.7972222566604614,242
1177,2.109722137451172,242
1178,2.1270833015441895,242
1179,1.1472222805023193,242
1180,1.2881944179534912,241
1181,1.8270833492279053,241
1182,0.893750011920929,241
1183,2.7326388359069824,241
1184,3.152777671813965,241
1185,2.14513897895813,241
1186,2.5729167461395264,241
1187,1.1375000476837158,241
1188,1.787500023841858,241
1189,2.1395833492279053,241
1190,1.0944443941116333,241
1191,2.085416555404663,241
1192,0.9597222208976746,241
1193,0.6736111044883728,241
1194,2.1263887882232666,241
1195,2.105555534362793,241
1196,0.9923611283302307,240
1197,0.9368055462837219,240
1198,2.409722328186035,240
1199,0.8583333492279053,240
1200,0.8347222208976746,240
1201,0.8833333253860474,240
1202,1.8444443941116333,240
1203,2.07361102104187,240
1204,1.1097222566604614,240
1205,3.9270832538604736,240
1206,1.0361111164093018,240
1207,2.0770833492279053,240
1208,0.8743055462837219,240
1209,1.043055534362793,240
1210,1.6493055820465088,240
1211,1.8034722805023193,240
1212,1.0187499523162842,240
1213,1.0541666746139526,240
1214,1.8909722566604614,239
1215,1.6631944179534912,239
1216,0.831944465637207,239
1217,0.9958333373069763,239
1218,1.1652777194976807,239
1219,0.7958333492279053,239
1220,2.2277777194976807,239
1221,2.160416603088379,239
1222,1.7805556058883667,239
1223,1.6180555820465088,239
1224,1.7611111402511597,239
1225,1.0895832777023315,239
1226,2.59375,239
1227,2.2479166984558105,239
1228,1.8104166984558105,239
1229,1.744444489479065,239
1230,1.0604166984558105,239
1231,1.838194489479065,239
1232,1.8131943941116333,239
1233,2.05138897895813,239
1234,0.8965277671813965,239
1235,1.1270833015441895,239
1236,1.8458333015441895,239
1237,0.9611111283302307,239
1238,1.7979166507720947,239
1239,2.1541666984558105,239
1240,0.8895833492279053,239
1241,1.1763888597488403,239
1242,1.0791666507720947,239
1243,0.9208333492279053,239
1244,4.010416507720947,239
1245,2.261805534362793,239
1246,0.9006944298744202,238
1247,0.9222221970558167,238
1248,1.8312499523162842,238
1249,3.9791667461395264,238
1250,1.761805534362793,238
1251,1.0354167222976685,238
1252,0.9541666507720947,238
1253,2.191666603088379,238
1254,0.8722222447395325,238
1255,2.995833396911621,238
1256,3.2013888359069824,238
1257,2.6736111640930176,238
1258,1.0409722328186035,238
1259,0.956944465637207,238
1260,1.1576389074325562,238
1261,3.8541667461395264,238
1262,2.694444417953491,238
1263,2.1624999046325684,238
1264,2.140277862548828,238
1265,0.9312499761581421,238
1266,2.1652777194976807,238
1267,2.1659722328186035,238
1268,0.7909722328186035,238
1269,2.774305582046509,238
1270,0.8687499761581421,238
1271,2.129166603088379,238
1272,1.0923610925674438,238
1273,2.1187500953674316,238
1274,2.1222221851348877,238
1275,2.0999999046325684,237
1276,2.179861068725586,237
1277,2.5208332538604736,237
1278,1.0395833253860474,237
1279,1.7854167222976685,237
1280,1.144444465637207,237
1281,2.222916603088379,237
1282,1.3506944179534912,237
1283,2.007638931274414,237
1284,2.1972222328186035,237
1285,2.1298611164093018,237
1286,0.9840278029441833,237
1287,2.0993056297302246,237
1288,1.4513888359069824,237
1289,0.831250011920929,236
1290,0.8986111283302307,236
1291,0.988194465637207,236
1292,0.8569444417953491,236
1293,2.8701388835906982,236
1294,3.875,236
1295,1.0222222805023193,236
1296,1.7236111164093018,236
1297,0.9055555462837219,236
1298,2.1923611164093018,236
1299,2.53125,236
1300,1.3888888359069824,236
1301,2.0840277671813965,236
1302,0.8256944417953491,236
1303,0.9243055582046509,236
1304,2.5486111640930176,236
1305,2.1305556297302246,236
1306,0.9125000238418579,235
1307,1.0722222328186035,235
1308,3.7708332538604736,235
1309,1.8222222328186035,235
1310,0.8416666388511658,235
1311,1.0423611402511597,235
1312,0.8659722208976746,235
1313,0.863194465637207,235
1314,0.886805534362793,235
1315,1.8284722566604614,235
1316,0.8215277791023254,235
1317,1.0770833492279053,235
1318,2.214583396911621,235
1319,1.0618056058883667,235
1320,2.1611111164093018,235
1321,2.08263897895813,235
1322,1.7687499523162842,235
1323,1.1534721851348877,235
1324,2.015972137451172,235
1325,0.9833333492279053,235
1326,2.836805582046509,235
1327,1.706944465637207,235
1328,1.3680555820465088,235
1329,1.086111068725586,235
1330,2.172222137451172,234
1331,0.59375,234
1332,0.9263888597488403,234
1333,2.2520833015441895,234
1334,2.1152777671813965,234
1335,0.8500000238418579,234
1336,1.7895833253860474,234
1337,2.210416555404663,234
1338,2.753472328186035,234
1339,0.6388888955116272,234
1340,0.9138888716697693,234
1341,1.0847222805023193,234
1342,1.0027778148651123,234
1343,3.1388888359069824,234
1344,3.222222328186035,233
1345,2.1777777671813965,233
1346,0.761805534362793,233
1347,1.2027777433395386,233
1348,2.2173612117767334,233
1349,2.144444465637207,233
1350,1.3923611640930176,233
1351,1.7923611402511597,233
1352,0.8812500238418579,233
1353,2.234027862548828,233
1354,0.856249988079071,233
1355,1.1833332777023315,233
1356,1.5069444179534912,233
1357,2.472222328186035,233
1358,0.8076388835906982,233
1359,1.1104166507720947,233
1360,1.7062499523162842,233
1361,1.2006944417953491,233
1362,0.9402777552604675,233
1363,1.7722222805023193,233
1364,0.8520833253860474,232
1365,1.46875,232
1366,2.663194417953491,232
1367,1.5798611640930176,232
1368,2.200000047683716,232
1369,1.0305556058883667,232
1370,1.0131944417953491,232
1371,2.378472328186035,232
1372,1.1409722566604614,232
1373,0.9604166746139526,232
1374,1.8451389074325562,232
1375,2.9506945610046387,232
1376,1.4479166269302368,232
1377,1.4097222089767456,232
1378,1.105555534362793,232
1379,1.068055510520935,232
1380,1.7715277671813965,232
1381,1.0666667222976685,232
1382,1.1645833253860474,232
1383,0.9680555462837219,231
1384,2.1416666507720947,231
1385,0.8694444298744202,231
1386,1.8083332777023315,231
1387,3.34375,231
1388,0.5833333134651184,231
1389,1.5555555820465088,231
1390,1.2138888835906982,231
1391,1.5694444179534912,231
1392,2.690972328186035,231
1393,1.8638888597488403,231
1394,0.9381944537162781,231
1395,2.2409722805023193,231
1396,2.1381945610046387,231
1397,2.237499952316284,231
1398,0.9909722208976746,231
1399,0.9326388835906982,231
1400,2.1312499046325684,231
1401,0.8069444298744202,231
1402,1.7493056058883667,231
1403,1.8152778148651123,231
1404,1.011805534362793,231
1405,0.9847221970558167,231
1406,1.038888931274414,231
1407,1.7333333492279053,231
1408,1.0826388597488403,231
1409,1.150694489479065,231
1410,3.149305582046509,231
1411,1.1340277194976807,231
1412,1.5763888359069824,231
1413,1.0708333253860474,231
1414,1.0673611164093018,231
1415,3.246527671813965,231
1416,1.1208332777023315,230
1417,1.006250023841858,230
1418,1.1263889074325562,230
1419,2.137500047683716,230
1420,2.1277778148651123,230
1421,0.9347222447395325,230
1422,0.9743055701255798,230
1423,1.1430555582046509,230
1424,0.768750011920929,230
1425,3.9375,230
1426,1.5451388359069824,230
1427,3.2395832538604736,230
1428,1.0201388597488403,230
1429,1.5625,230
1430,2.659722328186035,230
1431,0.8916666507720947,230
1432,2.258333444595337,230
1433,3.78125,230
1434,0.9951388835906982,230
1435,1.7319444417953491,230
1436,2.156944513320923,230
1437,2.597222328186035,229
1438,1.4201388359069824,229
1439,1.7840278148651123,229
1440,0.8791666626930237,229
1441,2.5833332538604736,229
1442,3.9895832538604736,229
1443,0.9972222447395325,229
1444,3.84375,229
1445,2.148611068725586,229
1446,2.075000047683716,229
1447,2.2020833492279053,229
1448,2.101388931274414,229
1449,2.116666555404663,229
1450,3.243055582046509,229
1451,0.8979166746139526,229
1452,3.1736111640930176,229
1453,1.1548610925674438,229
1454,3.1423611640930176,229
1455,1.7645833492279053,229
1456,1.0583332777023315,229
1457,2.1118054389953613,229
1458,2.124305486679077,228
1459,1.136805534362793,228
1460,1.7027777433395386,228
1461,1.1069444417953491,228
1462,1.193055510520935,228
1463,1.8430556058883667,228
1464,0.7826389074325562,228
1465,2.227083444595337,228
1466,0.8902778029441833,228
1467,1.0048611164093018,228
1468,0.9750000238418579,228
1469,1.1777777671813965,228
1470,0.894444465637207,228
1471,3.7916667461395264,228
1472,2.1430554389953613,228
1473,1.0527777671813965,228
1474,1.101388931274414,228
1475,0.8208333253860474,228
1476,2.241666555404663,228
1477,0.9229166507720947,228
1478,2.11388897895813,228
1479,3.8854167461395264,228
1480,1.1895833015441895,228
1481,2.2798612117767334,228
1482,2.195138931274414,228
1483,1.1166666746139526,228
1484,2.206944465637207,228
1485,2.1104166507720947,227
1486,1.1291667222976685,227
1487,0.8777777552604675,227
1488,1.0909721851348877,227
1489,1.1861110925674438,227
1490,2.1506943702697754,227
1491,1.743749976158142,227
1492,0.8840277791023254,227
1493,1.3402777910232544,227
1494,1.0631943941116333,227
1495,0.8451389074325562,227
1496,1.7208333015441895,227
1497,0.9354166388511658,227
1498,1.162500023841858,227
1499,2.1812500953674316,227
1500,1.0291666984558105,227
1501,1.3819444179534912,227
1502,0.9638888835906982,227
1503,2.444444417953491,227
1504,1.050694465637207,227
1505,1.3576388359069824,227
1506,0.8881944417953491,227
1507,1.6076388359069824,227
1508,2.152083396911621,227
1509,1.7659722566604614,227
1510,1.0965278148651123,227
1511,0.9173611402511597,227
1512,2.22986102104187,227
1513,1.7597222328186035,227
1514,1.1395833492279053,226
1515,0.7597222328186035,226
1516,4.052083492279053,226
1517,2.1819443702697754,226
1518,2.168055534362793,226
1519,1.976388931274414,226
1520,0.8118055462837219,226
1521,1.7958333492279053,226
1522,1.3055555820465088,226
1523,2.086111068725586,226
1524,1.168055534362793,226
1525,2.231250047683716,226
1526,0.8187500238418579,225
1527,3.9583332538604736,225
1528,1.775694489479065,225
1529,0.925000011920929,225
1530,3.215277671813965,225
1531,1.0270832777023315,225
1532,3.2638888359069824,225
1533,1.1451388597488403,225
1534,1.7798610925674438,225
1535,2.2215278148651123,225
1536,0.9159722328186035,225
1537,1.1416666507720947,225
1538,2.7361111640930176,225
1539,0.9868055582046509,225
1540,1.036805510520935,225
1541,1.2000000476837158,225
1542,1.9576388597488403,225
1543,1.1347222328186035,225
1544,3.063194513320923,225
1545,0.8479166626930237,225
1546,1.1256943941116333,225
1547,1.7000000476837158,225
1548,0.7701388597488403,225
1549,1.2173610925674438,225
1550,1.1138888597488403,225
1551,2.16736102104187,224
1552,1.1611111164093018,224
1553,1.5972222089767456,224
1554,1.0298610925674438,224
1555,2.20763897895813,224
1556,3.159722328186035,224
1557,3.0298612117767334,224
1558,1.163888931274414,224
1559,1.1715277433395386,224
1560,1.7520833015441895,224
1561,1.1590278148651123,224
1562,2.238194465637207,224
1563,0.7840277552604675,224
1564,2.1229166984558105,224
1565,2.183333396911621,224
1566,1.7513889074325562,224
1567,1.6965277194976807,224
1568,1.774999976158142,224
1569,1.7479166984558105,224
1570,3.2986111640930176,224
1571,3.0715277194976807,224
1572,2.8847222328186035,224
1573,2.171527862548828,224
1574,1.7416666746139526,224
1575,1.7402777671813965,224
1576,2.7048611640930176,223
1577,1.0854166746139526,223
1578,1.4409722089767456,223
1579,0.9715277552604675,223
1580,1.2298611402511597,223
1581,2.4513888359069824,223
1582,2.4270832538604736,223
1583,1.4826388359069824,223
1584,2.2979166507720947,223
1585,2.1618056297302246,223
1586,1.806249976158142,223
1587,0.8534722328186035,223
1588,0.8326388597488403,223
1589,1.0951389074325562,223
1590,0.8305555582046509,223
1591,4.041666507720947,223
1592,2.2041666507720947,223
1593,1.1541666984558105,223
1594,1.4861111640930176,223
1595,1.7993055582046509,223
1596,1.7145832777023315,223
1597,1.4652777910232544,223
1598,2.2784721851348877,223
1599,1.024999976158142,223
1600,1.5277777910232544,223
1601,1.1243056058883667,223
1602,1.2312500476837158,223
1603,1.0638889074325562,223
1604,0.8527777791023254,223
1605,1.7409722805023193,223
1606,2.1694445610046387,223
1607,2.929861068725586,222
1608,1.1479166746139526,222
1609,0.6319444179534912,222
1610,3.194444417953491,222
1611,2.206249952316284,222
1612,0.8638888597488403,222
1613,1.4548611640930176,222
1614,1.1722222566604614,222
1615,1.1048611402511597,222
1616,3.871527671813965,222
1617,1.8479167222976685,222
1618,0.8111110925674438,222
1619,1.1124999523162842,222
1620,0.8444444537162781,222
1621,2.2138888835906982,222
1622,2.493055582046509,221
1623,1.7034722566604614,221
1624,2.902083396911621,221
1625,1.0576388835906982,221
1626,2.1534721851348877,221
1627,2.863194465637207,221
1628,0.7736111283302307,221
1629,2.2333333492279053,221
1630,0.8395833373069763,221
1631,3.3263888359069824,221
1632,1.7201389074325562,221
1633,0.8465277552604675,221
1634,1.7166666984558105,221
1635,2.203472137451172,221
1636,0.7972221970558167,221
1637,0.8236111402511597,221
1638,1.206944465637207,221
1639,2.461805582046509,221
1640,2.2590277194976807,221
1641,0.7944444417953491,220
1642,2.2006945610046387,220
1643,0.9361110925674438,220
1644,2.2166666984558105,220
1645,2.1895833015441895,220
1646,2.226388931274414,220
1647,1.0736111402511597,220
1648,3.0048611164093018,220
1649,3.75,220
1650,0.8597221970558167,220
1651,1.7541667222976685,220
1652,2.2826387882232666,220
1653,3.284722328186035,220
1654,3.277777671813965,220
1655,1.132638931274414,220
1656,2.3576388359069824,220
1657,2.402777671813965,220
1658,1.0611110925674438,220
1659,2.093055486679077,220
1660,0.8027777671813965,220
1661,2.9111111164093018,220
1662,1.4340277910232544,220
1663,2.852083444595337,220
1664,1.7312500476837158,220
1665,1.1687500476837158,220
1666,1.2076388597488403,219
1667,2.2645833492279053,219
1668,0.7138888835906982,219
1669,2.1069445610046387,219
1670,2.195833444595337,219
1671,0.7763888835906982,219
1672,1.7583333253860474,219
1673,1.4444444179534912,219
1674,0.8652777671813965,219
1675,2.188194513320923,219
1676,1.2951388359069824,219
1677,2.929166555404663,219
1678,1.1277778148651123,219
1679,0.6284722089767456,219
1680,2.219444513320923,219
1681,1.8951388597488403,219
1682,1.7652777433395386,219
1683,1.161805510520935,219
1684,1.7451388835906982,219
1685,0.7868055701255798,219
1686,2.8347222805023193,219
1687,2.86388897895813,219
1688,2.254166603088379,219
1689,0.7875000238418579,219
1690,1.5381944179534912,219
1691,2.2125000953674316,218
1692,3.184027671813965,218
1693,0.6493055820465088,218
1694,2.1861112117767334,218
1695,2.914583444595337,218
1696,2.799999952316284,218
1697,1.6972222328186035,218
1698,3.9201388359069824,218
1699,1.7909722328186035,218
1700,1.725000023841858,218
