,index,bmi_discharge
6334,75.14,2
6335,63.19,2
6336,79.41,2
6337,85.68,2
6338,79.46,2
6339,63.22,2
6340,79.47,2
6341,69.5,2
6342,57.53,2
6343,73.91,2
6344,63.15,2
6345,8.82,2
6346,69.53,2
6347,69.56,2
6348,3.31,2
6349,69.58,2
6350,63.14,2
6351,75.07,2
6352,68.07,2
6353,68.04,2
6354,69.43,2
6355,6.24,2
6356,63.38,2
6357,79.09,2
6358,69.28,2
6359,64.13,2
6360,69.31,2
6361,79.13,2
6362,63.3,2
6363,69.36,2
6364,68.25,2
6365,68.24,2
6366,63.29,2
6367,69.41,2
6368,68.83,2
6369,68.12,2
6370,58.07,2
6371,79.16,2
6372,68.19,2
6373,73.8,2
6374,68.16,2
6375,68.14,2
6376,75.36,2
6377,69.4,2
6378,94.84,2
6379,84.5,1
6380,141.54,1
6381,141.23,1
6382,82.93,1
6383,82.86,1
6384,82.87,1
6385,141.53,1
6386,96.85,1
6387,83.2,1
6388,84.53,1
6389,83.1,1
6390,83.04,1
6391,147.93,1
6392,142.03,1
6393,83.8,1
6394,83.84,1
6395,144.37,1
6396,84.21,1
6397,83.89,1
6398,144.76,1
6399,84.16,1
6400,145.09,1
6401,145.14,1
6402,97.39,1
6403,83.98,1
6404,145.36,1
6405,149.34,1
6406,84.03,1
6407,84.04,1
6408,145.65,1
6409,146.74,1
6410,147.27,1
6411,84.12,1
6412,148.84,1
6413,148.57,1
6414,147.43,1
6415,148.54,1
6416,148.47,1
6417,147.5,1
6418,147.91,1
6419,84.3,1
6420,84.34,1
6421,97.56,1
6422,149.48,1
6423,83.37,1
6424,83.39,1
6425,83.4,1
6426,83.42,1
6427,142.08,1
6428,84.54,1
6429,83.48,1
6430,84.47,1
6431,84.42,1
6432,83.5,1
6433,97.21,1
6434,84.37,1
6435,142.23,1
6436,83.57,1
6437,142.61,1
6438,83.63,1
6439,83.65,1
6440,84.35,1
6441,143.61,1
6442,83.66,1
6443,83.76,1
6444,84.57,1
6445,83.78,1
6446,83.79,1
6447,143.87,1
6448,92.35,1
6449,81.26,1
6450,82.84,1
6451,98.33,1
6452,98.51,1
6453,98.54,1
6454,98.57,1
6455,98.6,1
6456,98.73,1
6457,98.9,1
6458,8.85,1
6459,98.95,1
6460,99,1
6461,99.07,1
6462,99.2,1
6463,99.33,1
6464,99.34,1
6465,99.54,1
6466,160.32,1
6467,160.57,1
6468,161.11,1
6469,161.85,1
6470,162.12,1
6471,98.47,1
6472,80,1
6473,163.33,1
6474,80.06,1
6475,80.76,1
6476,80.73,1
6477,80.67,1
6478,80.66,1
6479,80.6,1
6480,80.59,1
6481,80.5,1
6482,80.49,1
6483,80.45,1
6484,80.42,1
6485,80.31,1
6486,80.27,1
6487,80.22,1
6488,80.14,1
6489,80.13,1
6490,80.1,1
6491,80.09,1
6492,80.08,1
6493,80.07,1
6494,162.75,1
6495,164.14,1
6496,98.28,1
6497,1.82,1
6498,1.75,1
6499,1.73,1
6500,1.66,1
6501,8.57,1
6502,1.65,1
6503,1.63,1
6504,1.6,1
6505,1.49,1
6506,1.45,1
6507,1.02,1
6508,0.32,1
6509,0.1,1
6510,0.09,1
6511,0.07,1
6512,99.9,1
6513,.98,1
6514,.76,1
6515,.14,1
6516,.11,1
6517,1.81,1
6518,1.85,1
6519,164.68,1
6520,1.87,1
6521,165.29,1
6522,165.8,1
6523,166.35,1
6524,167.07,1
6525,167.37,1
6526,167.4,1
6527,167.52,1
6528,168,1
6529,168.41,1
6530,168.81,1
6531,169.19,1
6532,99.68,1
6533,8.74,1
6534,99.82,1
6535,99.85,1
6536,1.99,1
6537,1.98,1
6538,1.92,1
6539,1.89,1
6540,80.77,1
6541,80.79,1
6542,82.81,1
6543,82.2,1
6544,82.14,1
6545,82.06,1
6546,82.04,1
6547,8128.8,1
6548,81.95,1
6549,81.94,1
6550,81.93,1
6551,81.88,1
6552,81.84,1
6553,81.81,1
6554,81.72,1
6555,81.7,1
6556,81.69,1
6557,81.66,1
6558,150.83,1
6559,150.87,1
6560,150.96,1
6561,151.15,1
6562,151.29,1
6563,82.18,1
6564,82.24,1
6565,151.81,1
6566,82.25,1
6567,82.8,1
6568,82.78,1
6569,82.77,1
6570,82.72,1
6571,82.67,1
6572,82.63,1
6573,82.56,1
6574,82.53,1
6575,82.52,1
6576,82.45,1
6577,97.71,1
6578,82.43,1
6579,82.37,1
6580,82.35,1
6581,82.32,1
6582,82.31,1
6583,82.3,1
6584,82.28,1
6585,82.26,1
6586,151.8,1
6587,97.74,1
6588,80.86,1
6589,81.47,1
6590,81.38,1
6591,81.37,1
6592,81.35,1
6593,81.33,1
6594,81.3,1
6595,81.29,1
6596,81.22,1
6597,81.21,1
6598,81.16,1
6599,81.15,1
6600,81.11,1
6601,81.06,1
6602,97.84,1
6603,81.03,1
6604,81.01,1
6605,80.97,1
6606,80.95,1
6607,80.91,1
6608,97.95,1
6609,81.45,1
6610,81.48,1
6611,155.14,1
6612,81.49,1
6613,155.18,1
6614,155.54,1
6615,155.96,1
6616,97.76,1
6617,156.34,1
6618,157.1,1
6619,157.33,1
6620,157.37,1
6621,157.4,1
6622,157.47,1
6623,158.36,1
6624,158.73,1
6625,159.46,1
6626,97.77,1
6627,159.68,1
6628,81.65,1
6629,81.59,1
6630,81.52,1
6631,81.5,1
6632,140.66,1
6633,103.39,1
6634,140.55,1
6635,90.08,1
6636,90.9,1
6637,90.66,1
6638,90.64,1
6639,90.47,1
6640,90.46,1
6641,90.42,1
6642,90.38,1
6643,90.37,1
6644,90.28,1
6645,90.18,1
6646,90.14,1
6647,90.05,1
6648,108.27,1
6649,95.23,1
6650,95.25,1
6651,95.26,1
6652,95.3,1
6653,95.35,1
6654,95.37,1
6655,95.41,1
6656,95.45,1
6657,95.58,1
6658,95.67,1
6659,95.74,1
6660,90.93,1
6661,91,1
6662,91.04,1
6663,91.14,1
6664,94.91,1
6665,1175.29,1
6666,118.07,1
6667,118.22,1
6668,118.32,1
6669,118.34,1
6670,94.94,1
6671,118.56,1
6672,118.77,1
6673,94.98,1
6674,119.5,1
6675,95.1,1
6676,119.99,1
6677,91.41,1
6678,91.37,1
6679,91.36,1
6680,91.31,1
6681,91.28,1
6682,91.26,1
6683,91.22,1
6684,91.2,1
6685,91.19,1
6686,91.17,1
6687,95.75,1
6688,96.07,1
6689,96.09,1
6690,124.03,1
6691,109.13,1
6692,124.65,1
6693,124.99,1
6694,125.07,1
6695,126.31,1
6696,126.52,1
6697,126.78,1
6698,1260,1
6699,127.13,1
6700,127.26,1
6701,127.45,1
6702,127.59,1
6703,128.22,1
6704,128.29,1
6705,128.4,1
6706,128.55,1
6707,129.48,1
6708,129.97,1
6709,109.03,1
6710,108.72,1
6711,108.71,1
6712,108.54,1
6713,108.41,1
6714,124.29,1
6715,123.9,1
6716,96.19,1
6717,123.46,1
6718,96.2,1
6719,96.26,1
6720,96.34,1
6721,96.4,1
6722,96.54,1
6723,96.57,1
6724,96.62,1
6725,96.68,1
6726,96.78,1
6727,96.8,1
6728,109.91,1
6729,109.79,1
6730,109.57,1
6731,109.31,1
6732,109.17,1
6733,120.36,1
6734,121.24,1
6735,121.74,1
6736,122.4,1
6737,122.42,1
6738,122.57,1
6739,123.41,1
6740,123.45,1
6741,117.55,1
6742,94.69,1
6743,117.48,1
6744,91.72,1
6745,91.62,1
6746,91.59,1
6747,92.9,1
6748,91.55,1
6749,91.54,1
6750,91.52,1
6751,91.44,1
6752,93.01,1
6753,110.03,1
6754,110.11,1
6755,93.03,1
6756,93.07,1
6757,93.13,1
6758,93.2,1
6759,110.17,1
6760,110.18,1
6761,93.22,1
6762,93.23,1
6763,93.31,1
6764,110.44,1
6765,110.55,1
6766,110.72,1
6767,110.74,1
6768,91.71,1
6769,91.74,1
6770,110.95,1
6771,91.75,1
6772,92.3,1
6773,92.25,1
6774,92.15,1
6775,92.39,1
6776,92.4,1
6777,92.07,1
6778,91.99,1
6779,92.42,1
6780,91.98,1
6781,92.47,1
6782,91.95,1
6783,91.93,1
6784,92.49,1
6785,92.5,1
6786,91.77,1
6787,92.53,1
6788,92.57,1
6789,92.59,1
6790,91.76,1
6791,92.68,1
6792,92.7,1
6793,92.82,1
6794,92.89,1
6795,110.87,1
6796,110.98,1
6797,117.07,1
6798,93.72,1
6799,115.28,1
6800,93.76,1
6801,93.79,1
6802,93.81,1
6803,93.82,1
6804,93.86,1
6805,93.88,1
6806,93.9,1
6807,94,1
6808,94.08,1
6809,115.56,1
6810,94.29,1
6811,116.21,1
6812,116.25,1
6813,116.53,1
6814,94.3,1
6815,116.73,1
6816,94.5,1
6817,94.51,1
6818,116.9,1
6819,94.57,1
6820,116.97,1
6821,94.65,1
6822,93.74,1
6823,114.79,1
6824,110.99,1
6825,114.59,1
6826,111.11,1
6827,111.59,1
6828,93.32,1
6829,111.63,1
6830,111.76,1
6831,93.39,1
6832,111.77,1
6833,111.94,1
6834,111.98,1
6835,93.65,1
6836,112.26,1
6837,112.29,1
6838,112.73,1
6839,112.87,1
6840,112.94,1
6841,113.48,1
6842,114.05,1
6843,114.13,1
6844,114.22,1
6845,93.66,1
6846,114.4,1
6847,114.43,1
6848,93.68,1
6849,108.36,1
6850,108.17,1
6851,96.84,1
6852,86.32,1
6853,86.62,1
6854,86.61,1
6855,86.6,1
6856,86.53,1
6857,86.49,1
6858,86.48,1
6859,86.47,1
6860,86.46,1
6861,86.44,1
6862,101.71,1
6863,86.35,1
6864,86.31,1
6865,107.94,1
6866,86.25,1
6867,86.23,1
6868,86.22,1
6869,86.21,1
6870,86.16,1
6871,86.14,1
6872,101.7,1
6873,86.13,1
6874,86.07,1
6875,86.05,1
6876,86,1
6877,86.65,1
6878,101.78,1
6879,86.8,1
6880,86.87,1
6881,102.07,1
6882,102.02,1
6883,87.29,1
6884,87.28,1
6885,87.26,1
6886,87.25,1
6887,101.84,1
6888,87.21,1
6889,87.17,1
6890,87.16,1
6891,87.14,1
6892,87.09,1
6893,87.07,1
6894,87.06,1
6895,87.04,1
6896,87.02,1
6897,87,1
6898,86.99,1
6899,86.97,1
6900,86.96,1
6901,86.94,1
6902,86.92,1
6903,86.88,1
6904,855.72,1
6905,101.55,1
6906,85.99,1
6907,85.07,1
6908,85.02,1
6909,848.44,1
6910,84.95,1
6911,84.94,1
6912,84.89,1
6913,84.87,1
6914,84.82,1
6915,84.76,1
6916,84.74,1
6917,84.73,1
6918,84.71,1
6919,84.7,1
6920,84.63,1
6921,84.62,1
6922,100.74,1
6923,100.46,1
6924,84.59,1
6925,100.41,1
6926,100.16,1
6927,140.31,1
6928,140.34,1
6929,140.35,1
6930,100.09,1
6931,85.03,1
6932,85.11,1
6933,101.45,1
6934,85.19,1
6935,85.96,1
6936,85.95,1
6937,85.85,1
6938,85.84,1
6939,85.79,1
6940,85.77,1
6941,85.76,1
6942,85.74,1
6943,85.71,1
6944,85.66,1
6945,85.62,1
6946,101.2,1
6947,85.61,1
6948,85.53,1
6949,85.52,1
6950,85.5,1
6951,85.46,1
6952,85.39,1
6953,101.14,1
6954,85.28,1
6955,85.27,1
6956,101.02,1
6957,85.2,1
6958,102.18,1
6959,102.47,1
6960,87.32,1
6961,89.21,1
6962,89.13,1
6963,106,1
6964,105.64,1
6965,89.12,1
6966,89.1,1
6967,88.93,1
6968,88.89,1
6969,105.59,1
6970,88.83,1
6971,105.55,1
6972,88.76,1
6973,88.72,1
6974,88.7,1
6975,105.54,1
6976,105.33,1
6977,88.61,1
6978,88.6,1
6979,88.56,1
6980,88.55,1
6981,88.45,1
6982,88.43,1
6983,88.4,1
6984,88.37,1
6985,89.14,1
6986,89.22,1
6987,88.28,1
6988,106.38,1
6989,107.64,1
6990,107.63,1
6991,107.49,1
6992,107.46,1
6993,107.41,1
6994,107,1
6995,106.63,1
6996,89.94,1
6997,89.8,1
6998,89.77,1
6999,89.75,1
7000,106.46,1
7001,89.69,1
7002,106.44,1
7003,89.68,1
7004,89.43,1
7005,89.4,1
7006,89.38,1
7007,89.34,1
7008,89.31,1
7009,89.28,1
7010,89.27,1
7011,89.23,1
7012,88.31,1
7013,88.26,1
7014,102.5,1
7015,130.04,1
7016,130.63,1
7017,1020.43,1
7018,130.86,1
7019,131.36,1
7020,132.22,1
7021,132.64,1
7022,132.75,1
7023,132.76,1
7024,102.95,1
7025,133,1
7026,133.16,1
7027,102.94,1
7028,133.75,1
7029,102.6,1
7030,135.97,1
7031,136.53,1
7032,137.34,1
7033,137.98,1
7034,138.11,1
7035,139.32,1
7036,87.54,1
7037,87.48,1
7038,87.46,1
7039,103.02,1
7040,87.55,1
7041,88.24,1
7042,87.59,1
7043,88.17,1
7044,88.16,1
7045,105.1,1
7046,88.14,1
7047,104.7,1
7048,88.13,1
7049,104.64,1
7050,88.08,1
7051,88.03,1
7052,104.54,1
7053,87.94,1
7054,104.46,1
7055,87.91,1
7056,87.9,1
7057,104.33,1
7058,103.97,1
7059,103.8,1
7060,87.87,1
7061,87.82,1
7062,103.55,1
7063,87.68,1
7064,87.62,1
7065,103.38,1
7066,5.59,1
7067,65.88,1
7068,8.42,1
7069,67.97,1
7070,68.43,1
7071,68.34,1
7072,68.31,1
7073,68.22,1
7074,68.21,1
7075,68.2,1
7076,68.18,1
7077,68.17,1
7078,68.1,1
7079,68.08,1
7080,68.05,1
7081,68,1
7082,67.94,1
7083,2676.29,1
7084,67.92,1
7085,67.91,1
7086,67.9,1
7087,67.88,1
7088,67.74,1
7089,67.71,1
7090,67.69,1
7091,67.63,1
7092,67.62,1
7093,26007.19,1
7094,26074.31,1
7095,2622.72,1
7096,68.48,1
7097,68.49,1
7098,68.51,1
7099,68.58,1
7100,68.9,1
7101,68.86,1
7102,68.84,1
7103,68.82,1
7104,68.81,1
7105,68.8,1
7106,68.79,1
7107,68.78,1
7108,68.76,1
7109,68.75,1
7110,68.73,1
7111,68.72,1
7112,250,1
7113,25074.38,1
7114,252.61,1
7115,254.9,1
7116,255.22,1
7117,257.89,1
7118,258.73,1
7119,2592.31,1
7120,2597.45,1
7121,68.69,1
7122,68.67,1
7123,68.65,1
7124,68.61,1
7125,263.02,1
7126,268.83,1
7127,65.41,1
7128,5.58,1
7129,66.49,1
7130,66.48,1
7131,66.41,1
7132,66.28,1
7133,66.2,1
7134,66.19,1
7135,66.15,1
7136,66.11,1
7137,66.07,1
7138,66.02,1
7139,65.95,1
7140,65.91,1
7141,65.86,1
7142,26978.42,1
7143,65.82,1
7144,65.72,1
7145,65.71,1
7146,65.54,1
7147,65.49,1
7148,65.48,1
7149,65.46,1
7150,281.61,1
7151,2814.77,1
7152,2817.9,1
7153,282.96,1
7154,28349.43,1
7155,66.5,1
7156,66.51,1
7157,274.3,1
7158,270.62,1
7159,67.56,1
7160,67.52,1
7161,67.45,1
7162,67.36,1
7163,67.32,1
7164,67.26,1
7165,67.25,1
7166,67.21,1
7167,67.2,1
7168,67.19,1
7169,67.16,1
7170,67.15,1
7171,67.12,1
7172,67.1,1
7173,67.09,1
7174,67.07,1
7175,67.01,1
7176,66.85,1
7177,66.82,1
7178,66.7,1
7179,66.69,1
7180,66.62,1
7181,66.59,1
7182,66.57,1
7183,66.54,1
7184,68.91,1
7185,68.92,1
7186,68.94,1
7187,7.71,1
7188,236.22,1
7189,237.32,1
7190,237.51,1
7191,237.88,1
7192,239.28,1
7193,7.97,1
7194,7.94,1
7195,7.93,1
7196,7.91,1
7197,7.82,1
7198,7.79,1
7199,7.72,1
7200,7.67,1
7201,68.98,1
7202,7.65,1
7203,7.64,1
7204,7.56,1
7205,7.53,1
7206,7.52,1
7207,7.49,1
7208,7.47,1
7209,7.41,1
7210,7.4,1
7211,7.38,1
7212,7.36,1
7213,7.34,1
7214,234.91,1
7215,234.83,1
7216,8.39,1
7217,233.92,1
7218,70.54,1
7219,70.49,1
7220,70.4,1
7221,70.39,1
7222,70.38,1
7223,70.36,1
7224,70.33,1
7225,70.3,1
7226,70.29,1
7227,70.28,1
7228,70.25,1
7229,70.24,1
7230,70.23,1
7231,70.21,1
7232,70.2,1
7233,70.16,1
7234,70.15,1
7235,70.13,1
7236,70.12,1
7237,70.08,1
7238,70.07,1
7239,70.06,1
7240,230.34,1
7241,231.25,1
7242,233.36,1
7243,7.33,1
7244,7.32,1
7245,7.31,1
7246,69.79,1
7247,69.75,1
7248,69.73,1
7249,69.71,1
7250,69.68,1
7251,69.66,1
7252,69.64,1
7253,69.6,1
7254,69.46,1
7255,69.44,1
7256,69.42,1
7257,69.38,1
7258,69.35,1
7259,69.27,1
7260,69.25,1
7261,69.24,1
7262,69.22,1
7263,69.16,1
7264,69.13,1
7265,69.11,1
7266,69.09,1
7267,69.07,1
7268,69.06,1
7269,69.05,1
7270,69.01,1
7271,69,1
7272,69.77,1
7273,69.8,1
7274,7.26,1
7275,69.82,1
7276,7.25,1
7277,7.2,1
7278,7.18,1
7279,7.16,1
7280,7.11,1
7281,7.01,1
7282,69.95,1
7283,69.94,1
7284,69.86,1
7285,69.85,1
7286,69.83,1
7287,241.82,1
7288,24103.03,1
7289,2411.09,1
7290,242.75,1
7291,242.9,1
7292,243.53,1
7293,243.86,1
7294,244.17,1
7295,245.83,1
7296,2451.07,1
7297,246.38,1
7298,247.04,1
7299,247.71,1
7300,2478.32,1
7301,286.58,1
7302,65.39,1
7303,70.64,1
7304,398.34,1
7305,57.05,1
7306,5648.14,1
7307,5638.62,1
7308,5615.26,1
7309,561.48,1
7310,3802.2,1
7311,3824.7,1
7312,3843.96,1
7313,3892.19,1
7314,3909.07,1
7315,3933.34,1
7316,3960.63,1
7317,4.06,1
7318,4004.67,1
7319,4.07,1
7320,4.14,1
7321,4.16,1
7322,4.24,1
7323,4.29,1
7324,4.3,1
7325,4.39,1
7326,4.42,1
7327,4.51,1
7328,4.67,1
7329,4.78,1
7330,4.94,1
7331,3796.58,1
7332,3781.97,1
7333,376.21,1
7334,3732.88,1
7335,6.07,1
7336,6.05,1
7337,5941.12,1
7338,59.38,1
7339,3514,1
7340,3515.35,1
7341,3532.22,1
7342,3552.97,1
7343,359.91,1
7344,3592.8,1
7345,5869.66,1
7346,3612.45,1
7347,3614.3,1
7348,3620.81,1
7349,3642.73,1
7350,3667.21,1
7351,3671.59,1
7352,3681.98,1
7353,3689.83,1
7354,5798.92,1
7355,57.09,1
7356,370.38,1
7357,3702.75,1
7358,3710.64,1
7359,3730.17,1
7360,5408.41,1
7361,4009.45,1
7362,65.34,1
7363,5.65,1
7364,4625.15,1
7365,4638.31,1
7366,4667.61,1
7367,5.97,1
7368,5.94,1
7369,5.91,1
7370,5.9,1
7371,5.89,1
7372,5.88,1
7373,5.85,1
7374,4845.56,1
7375,4868.05,1
7376,4952.42,1
7377,4012.76,1
7378,4955.61,1
7379,4982.7,1
7380,4991.79,1
7381,5,1
7382,5.06,1
7383,5.18,1
7384,5.28,1
7385,5.34,1
7386,5.37,1
7387,5.42,1
7388,5.49,1
7389,5.53,1
7390,4515.87,1
7391,4499.65,1
7392,4491.83,1
7393,4439,1
7394,4017.18,1
7395,4030.17,1
7396,4050.61,1
7397,4062.18,1
7398,4083.43,1
7399,4090.59,1
7400,5301.69,1
7401,4101.24,1
7402,4105.93,1
7403,4137.93,1
7404,4179.36,1
7405,5209.75,1
7406,4246.54,1
7407,4254.96,1
7408,5118.35,1
7409,4302.4,1
7410,4314.03,1
7411,4374.66,1
7412,4394.18,1
7413,4398.48,1
7414,Left Arm,1
7415,5076.21,1
7416,5063.26,1
7417,440.03,1
7418,4413.71,1
7419,6.1,1
7420,347.43,1
7421,346.06,1
7422,30577.13,1
7423,64.33,1
7424,64.3,1
7425,64.29,1
7426,64.17,1
7427,64.05,1
7428,637.22,1
7429,63.89,1
7430,63.79,1
7431,63.64,1
7432,3003.3,1
7433,303.18,1
7434,303.89,1
7435,3062.57,1
7436,3453.75,1
7437,3093.51,1
7438,63.37,1
7439,63.25,1
7440,625.51,1
7441,622.51,1
7442,62.92,1
7443,62.71,1
7444,62.56,1
7445,62.47,1
7446,62.41,1
7447,3103.62,1
7448,311.15,1
7449,3.97,1
7450,3.91,1
7451,3.88,1
7452,3.69,1
7453,65.32,1
7454,65.22,1
7455,65.2,1
7456,65.18,1
7457,65.16,1
7458,6423.24,1
7459,64.93,1
7460,64.77,1
7461,64.74,1
7462,64.46,1
7463,290.18,1
7464,2905.8,1
7465,2921.34,1
7466,29446.91,1
7467,3,1
7468,3.02,1
7469,3.07,1
7470,3.08,1
7471,3.12,1
7472,3.16,1
7473,3.27,1
7474,3.33,1
7475,3.46,1
7476,3.49,1
7477,3.56,1
7478,3110.29,1
7479,3122.62,1
7480,3124.75,1
7481,6.91,1
7482,6.87,1
7483,6.79,1
7484,6.78,1
7485,6.77,1
7486,6.74,1
7487,6.73,1
7488,6.71,1
7489,6.67,1
7490,6.66,1
7491,6.64,1
7492,6.63,1
7493,6.57,1
7494,6.55,1
7495,6.45,1
7496,6.44,1
7497,6.43,1
7498,6.42,1
7499,6.4,1
7500,6.33,1
7501,6.26,1
7502,6.12,1
7503,6.11,1
7504,342.6,1
7505,3428.57,1
7506,3452.85,1
7507,6.9,1
7508,6.93,1
7509,313.14,1
7510,6.94,1
7511,3132.88,1
7512,3141.27,1
7513,62.37,1
7514,62.23,1
7515,6144.14,1
7516,6124.64,1
7517,61.86,1
7518,61.54,1
7519,61.44,1
7520,323.34,1
7521,3236.07,1
7522,324.04,1
7523,3290.76,1
7524,3292.18,1
7525,3296.62,1
7526,6045.08,1
7527,6030.11,1
7528,6003.43,1
7529,600.54,1
7530,60.63,1
7531,3318.21,1
7532,3327.86,1
7533,33588.13,1
7534,338.39,1
7535,3391,1
7536,70.62,1
7537,234.07,1
7538,70.67,1
7539,76.91,1
7540,76.86,1
7541,76.84,1
7542,76.81,1
7543,76.76,1
7544,76.75,1
7545,76.74,1
7546,76.73,1
7547,76.72,1
7548,76.7,1
7549,76.69,1
7550,76.68,1
7551,76.67,1
7552,76.65,1
7553,76.64,1
7554,76.62,1
7555,76.59,1
7556,76.56,1
7557,76.53,1
7558,76.52,1
7559,76.51,1
7560,76.5,1
7561,76.46,1
7562,76.43,1
7563,76.41,1
7564,76.38,1
7565,76.36,1
7566,76.33,1
7567,76.9,1
7568,76.95,1
7569,182.3,1
7570,76.97,1
7571,183.73,1
7572,18308.81,1
7573,184.91,1
7574,186.24,1
7575,186.38,1
7576,187.48,1
7577,187.54,1
7578,187.98,1
7579,189.35,1
7580,189.47,1
7581,189.56,1
7582,77.39,1
7583,77.38,1
7584,77.34,1
7585,77.32,1
7586,77.31,1
7587,77.3,1
7588,77.26,1
7589,77.22,1
7590,77.21,1
7591,77.18,1
7592,77.17,1
7593,77.14,1
7594,77.1,1
7595,77.07,1
7596,77.06,1
7597,77.05,1
7598,76.3,1
7599,76.27,1
7600,76.23,1
7601,76.22,1
7602,196.94,1
7603,197.22,1
7604,197.26,1
7605,197.95,1
7606,19875.47,1
7607,199.03,1
7608,2.03,1
7609,2.09,1
7610,2.24,1
7611,2.3,1
7612,2.33,1
7613,70.77,1
7614,2.39,1
7615,2.43,1
7616,2.44,1
7617,2.46,1
7618,2.57,1
7619,2.65,1
7620,2.68,1
7621,2.73,1
7622,2.74,1
7623,2.79,1
7624,2.93,1
7625,2.96,1
7626,75.74,1
7627,75.73,1
7628,75.7,1
7629,196.53,1
7630,19526.79,1
7631,195.45,1
7632,75.85,1
7633,76.21,1
7634,76.2,1
7635,76.13,1
7636,76.08,1
7637,76.07,1
7638,76.05,1
7639,75.99,1
7640,75.98,1
7641,75.95,1
7642,75.93,1
7643,75.91,1
7644,75.86,1
7645,75.76,1
7646,195.38,1
7647,75.75,1
7648,190.21,1
7649,190.55,1
7650,191.58,1
7651,191.62,1
7652,191.84,1
7653,191.94,1
7654,192.55,1
7655,193.24,1
7656,193.55,1
7657,194.76,1
7658,194.92,1
7659,183.49,1
7660,180.09,1
7661,75.59,1
7662,170.96,1
7663,172.5,1
7664,172.7,1
7665,173.11,1
7666,173.8,1
7667,174.35,1
7668,174.96,1
7669,175.31,1
7670,175.82,1
7671,176.64,1
7672,176.81,1
7673,17660.73,1
7674,177.55,1
7675,177.89,1
7676,178.44,1
7677,178.89,1
7678,179.15,1
7679,179.69,1
7680,79.49,1
7681,79.48,1
7682,79.45,1
7683,79.42,1
7684,79.39,1
7685,79.37,1
7686,79.36,1
7687,79.31,1
7688,79.3,1
7689,79.28,1
7690,171.98,1
7691,170.64,1
7692,77.46,1
7693,170.33,1
7694,8.29,1
7695,8.28,1
7696,8.24,1
7697,8.21,1
7698,8.19,1
7699,8.18,1
7700,8.14,1
7701,8.13,1
7702,8.06,1
7703,8.01,1
7704,798.55,1
7705,7944.69,1
7706,79.99,1
7707,79.98,1
7708,79.97,1
7709,79.94,1
7710,79.93,1
7711,79.89,1
7712,79.87,1
7713,79.8,1
7714,79.78,1
7715,79.77,1
7716,79.75,1
7717,79.69,1
7718,79.63,1
7719,79.61,1
7720,170.15,1
7721,79.22,1
7722,79.21,1
7723,79.2,1
7724,79.18,1
7725,78.22,1
7726,78.19,1
7727,78.17,1
7728,78.14,1
7729,78.06,1
7730,78.04,1
7731,78.03,1
7732,78,1
7733,77.98,1
7734,77.96,1
7735,77.92,1
7736,77.91,1
7737,77.88,1
7738,77.86,1
7739,77.84,1
7740,77.8,1
7741,77.77,1
7742,77.74,1
7743,77.73,1
7744,77.7,1
7745,77.69,1
7746,77.67,1
7747,77.59,1
7748,77.58,1
7749,77.56,1
7750,77.55,1
7751,77.54,1
7752,78.24,1
7753,78.27,1
7754,78.28,1
7755,78.72,1
7756,79.17,1
7757,79.15,1
7758,79.14,1
7759,79,1
7760,78.96,1
7761,78.9,1
7762,78.89,1
7763,78.86,1
7764,78.85,1
7765,78.83,1
7766,78.79,1
7767,78.73,1
7768,78.71,1
7769,78.33,1
7770,78.69,1
7771,78.67,1
7772,78.66,1
7773,78.65,1
7774,78.63,1
7775,78.62,1
7776,78.57,1
7777,78.52,1
7778,78.48,1
7779,78.4,1
7780,78.39,1
7781,78.35,1
7782,75.69,1
7783,2.38,1
7784,75.58,1
7785,72.36,1
7786,219.45,1
7787,72.7,1
7788,72.69,1
7789,72.67,1
7790,72.65,1
7791,72.61,1
7792,72.58,1
7793,72.54,1
7794,72.53,1
7795,72.43,1
7796,72.38,1
7797,72.34,1
7798,72,1
7799,72.32,1
7800,72.31,1
7801,72.26,1
7802,72.25,1
7803,72.19,1
7804,72.18,1
7805,72.15,1
7806,72.11,1
7807,72.08,1
7808,72.04,1
7809,72.02,1
7810,218.28,1
7811,217.93,1
7812,217.76,1
7813,216.74,1
7814,73.06,1
7815,73.04,1
7816,73.01,1
7817,721.66,1
7818,7206.46,1
7819,72.99,1
7820,72.94,1
7821,72.93,1
7822,72.86,1
7823,72.85,1
7824,72.84,1
7825,72.82,1
7826,72.79,1
7827,72.75,1
7828,72.73,1
7829,210.2,1
7830,210.35,1
7831,21021.4,1
7832,75.57,1
7833,214.16,1
7834,214.36,1
7835,215.15,1
7836,216.04,1
7837,72.01,1
7838,7160.94,1
7839,73.11,1
7840,71.14,1
7841,222.86,1
7842,2221.75,1
7843,223.62,1
7844,22393.16,1
7845,227.71,1
7846,228.06,1
7847,228.6,1
7848,71.31,1
7849,71.29,1
7850,71.2,1
7851,71.18,1
7852,71.13,1
7853,71.98,1
7854,71.11,1
7855,71.09,1
7856,71.06,1
7857,71.03,1
7858,71,1
7859,70.96,1
7860,70.95,1
7861,70.94,1
7862,70.81,1
7863,70.79,1
7864,70.78,1
7865,222.81,1
7866,222.76,1
7867,222.35,1
7868,221.18,1
7869,71.97,1
7870,71.92,1
7871,71.88,1
7872,71.87,1
7873,71.85,1
7874,71.82,1
7875,71.81,1
7876,71.8,1
7877,71.77,1
7878,71.75,1
