,index,hours_from_admission_to_death_epic
2545,2504.0,3
2546,251.75,3
2547,5766.916666666667,3
2548,1946.2666666666667,3
2549,501.0833333333333,3
2550,533.5,3
2551,31.45,3
2552,1758.0,3
2553,3359.983333333333,3
2554,57.05,3
2555,3756.75,3
2556,30.216666666666665,3
2557,1639.4666666666667,3
2558,3347.25,3
2559,342.3333333333333,3
2560,875.3333333333334,3
2561,65.16666666666667,3
2562,753.6333333333333,3
2563,246.3,3
2564,13.083333333333334,3
2565,533.0,3
2566,199.16666666666666,3
2567,5308.0,3
2568,92.5,3
2569,56.983333333333334,3
2570,56.86666666666667,3
2571,1732.8,3
2572,22712.0,3
2573,7061.25,3
2574,20049.25,3
2575,1087.0,3
2576,1084.3666666666666,3
2577,1253.3833333333334,3
2578,0.43333333333333335,3
2579,1223.5,3
2580,47.7,3
2581,176.55,3
2582,1567.1666666666667,3
2583,1412.9666666666667,3
2584,1182.7833333333333,3
2585,49.61666666666667,3
2586,8255.983333333334,3
2587,2046.55,3
2588,130.13333333333333,3
2589,268.3666666666667,3
2590,76.28333333333333,3
2591,1086.8833333333334,3
2592,343.5,3
2593,5454.416666666667,3
2594,7261.166666666667,3
2595,289.95,3
2596,12.45,3
2597,369.3833333333333,3
2598,10.783333333333333,3
2599,1473.75,3
2600,2340.0,3
2601,31.783333333333335,3
2602,5975.983333333334,3
2603,266.6666666666667,3
2604,7.983333333333333,3
2605,460.3666666666667,3
2606,10449.0,3
2607,127.31666666666666,3
2608,125.2,3
2609,53.166666666666664,3
2610,411.51666666666665,3
2611,143.75,3
2612,5631.083333333333,3
2613,507.5,3
2614,20.783333333333335,3
2615,367.78333333333336,3
2616,101.41666666666667,3
2617,78.13333333333334,3
2618,3599.983333333333,3
2619,443.6666666666667,3
2620,21.5,3
2621,1701.5,3
2622,3409.75,3
2623,131.46666666666667,3
2624,532.0,3
2625,6455.983333333334,3
2626,391.03333333333336,3
2627,4880.183333333333,3
2628,9.05,3
2629,1070.0,3
2630,315.0,3
2631,11279.033333333333,3
2632,652.4166666666666,3
2633,149.56666666666666,3
2634,87.75,3
2635,2253.55,3
2636,1230.5833333333333,3
2637,767.2666666666667,3
2638,804.9833333333333,3
2639,103.08333333333333,3
2640,104.68333333333334,3
2641,486.1333333333333,3
2642,8.3,3
2643,34.233333333333334,3
2644,1756.25,3
2645,5772.583333333333,3
2646,245.4,3
2647,1394.8,3
2648,992.2166666666667,3
2649,33.416666666666664,3
2650,2913.75,3
2651,655.8333333333334,3
2652,4030.25,3
2653,153.48333333333332,3
2654,1114.2666666666667,3
2655,753.3833333333333,3
2656,759.15,3
2657,1352.5833333333333,3
2658,410.95,3
2659,5288.0,3
2660,125.95,3
2661,51.483333333333334,3
2662,22762.0,3
2663,5023.483333333334,3
2664,702.9666666666667,3
2665,85.7,3
2666,395.8666666666667,3
2667,10.466666666666667,3
2668,10734.5,3
2669,392.51666666666665,3
2670,820.3666666666667,3
2671,1234.25,3
2672,2287.5,3
2673,97.41666666666667,3
2674,102.78333333333333,3
2675,5288.75,3
2676,39.25,3
2677,413.6,3
2678,363.8333333333333,3
2679,2980.2,3
2680,120.9,3
2681,798.1,3
2682,120.1,3
2683,204.16666666666666,3
2684,852.2333333333333,3
2685,12508.616666666667,3
2686,390.01666666666665,3
2687,52.583333333333336,3
2688,1391.25,3
2689,501.3,3
2690,654.1666666666666,3
2691,984.0,3
2692,22755.75,3
2693,1090.0,3
2694,348.8333333333333,3
2695,1727.5,3
2696,1302.4,3
2697,1064.5,3
2698,1738.75,3
2699,20095.75,3
2700,536.25,3
2701,301.3333333333333,3
2702,436.75,3
2703,172.01666666666668,3
2704,31.533333333333335,3
2705,1377.0833333333333,3
2706,604.0,3
2707,7.433333333333334,3
2708,335.15,3
2709,340.8833333333333,3
2710,26567.983333333334,3
2711,1060.5833333333333,3
2712,226.98333333333332,3
2713,1.8666666666666667,3
2714,11553.366666666667,3
2715,869.75,3
2716,1088.2,3
2717,872.5833333333334,3
2718,2813.5666666666666,3
2719,0.18333333333333332,3
2720,5951.983333333334,3
2721,534.4833333333333,3
2722,2932.25,3
2723,290.3333333333333,3
2724,5563.0,3
2725,1739.0,3
2726,5024.3,3
2727,1255.75,3
2728,8261.5,3
2729,1.9666666666666666,3
2730,34.63333333333333,3
2731,988.0,3
2732,6167.983333333334,3
2733,1060.0833333333333,3
2734,133.71666666666667,3
2735,250.91666666666666,3
2736,315.45,3
2737,867.5,3
2738,226.06666666666666,3
2739,178.31666666666666,3
2740,6.266666666666667,3
2741,607.7166666666667,3
2742,313.05,3
2743,269.8666666666667,3
2744,7.716666666666667,3
2745,100.15,3
2746,32.516666666666666,3
2747,653.3333333333334,3
2748,1441.5,3
2749,1975.75,3
2750,81.86666666666666,3
2751,104.86666666666666,3
2752,2222.25,3
2753,54.8,3
2754,44.85,3
2755,12983.25,3
2756,2129.55,3
2757,1374.45,3
2758,53.266666666666666,3
2759,61.0,3
2760,653.4166666666666,3
2761,654.5833333333334,3
2762,31.35,3
2763,536.9166666666666,3
2764,4836.05,3
2765,462.98333333333335,3
2766,442.5833333333333,3
2767,1.5666666666666667,3
2768,410.56666666666666,3
2769,433.5833333333333,3
2770,1758.5,3
2771,2351.0,3
2772,12.0,3
2773,323.25,3
2774,243.35,3
2775,966.35,3
2776,2912.35,3
2777,457.65,3
2778,2934.2166666666667,3
2779,226.31666666666666,3
2780,843.6666666666666,3
2781,622.3666666666667,3
2782,7159.75,3
2783,6386.516666666666,3
2784,1392.25,3
2785,1185.6666666666667,3
2786,1015.8333333333334,3
2787,174.06666666666666,3
2788,425.5,3
2789,199.18333333333334,3
2790,150.98333333333332,3
2791,1592.0,3
2792,32.2,3
2793,5046.95,3
2794,76.66666666666667,3
2795,76.83333333333333,3
2796,269.6166666666667,3
2797,1484.75,3
2798,369.8833333333333,3
2799,17069.0,3
2800,1185.1666666666667,3
2801,2291.85,3
2802,1615.6666666666667,3
2803,243.8,3
2804,343.78333333333336,3
2805,8599.666666666666,3
2806,2903.983333333333,3
2807,19417.0,3
2808,529.35,3
2809,10.416666666666666,3
2810,11020.783333333333,3
2811,33.583333333333336,3
2812,10571.833333333334,3
2813,318.28333333333336,3
2814,342.75,3
2815,13066.25,3
2816,965.5,3
2817,210.25,3
2818,773.2166666666667,3
2819,131.1,3
2820,3727.75,3
2821,29430.733333333334,3
2822,129.78333333333333,3
2823,8.15,3
2824,3390.983333333333,3
2825,11903.983333333334,3
2826,2291.3333333333335,3
2827,368.1166666666667,3
2828,506.0,3
2829,822.25,3
2830,37.78333333333333,3
2831,40.583333333333336,3
2832,6.483333333333333,3
2833,673.7,3
2834,3170.0666666666666,3
2835,874.0166666666667,3
2836,28.6,3
2837,657.0,3
2838,827.0,3
2839,458.23333333333335,3
2840,145.0,3
2841,119.75,3
2842,1106.75,3
2843,866.45,3
2844,4474.166666666667,3
2845,5119.25,3
2846,3365.0,3
2847,10.583333333333334,3
2848,172.06666666666666,3
2849,147.41666666666666,3
2850,8064.0,3
2851,4.45,3
2852,313.8833333333333,3
2853,388.7,3
2854,320.25,3
2855,1616.8333333333333,3
2856,188.0,3
2857,682.2166666666667,3
2858,510.78333333333336,3
2859,442.0,3
2860,8360.25,3
2861,153.8,3
2862,29.133333333333333,3
2863,29.116666666666667,3
2864,337.8833333333333,3
2865,53.18333333333333,3
2866,130.53333333333333,3
2867,19199.983333333334,3
2868,413.4,3
2869,244.15,3
2870,897.8,3
2871,121.65,3
2872,633.5,3
2873,1034.6333333333334,3
2874,920.3,3
2875,2495.983333333333,3
2876,962.75,3
2877,8097.75,3
2878,396.6333333333333,3
2879,148.73333333333332,3
2880,53.75,3
2881,21.0,3
2882,205.26666666666668,3
2883,374.05,3
2884,181.0,3
2885,3.316666666666667,3
2886,57.11666666666667,3
2887,102.16666666666667,3
2888,532.15,3
2889,3.183333333333333,3
2890,173.31666666666666,3
2891,4112.25,3
2892,0.5166666666666667,3
2893,755.55,3
2894,374.25,3
2895,53.666666666666664,3
2896,414.43333333333334,3
2897,651.3333333333334,3
2898,202.3,3
2899,1713.0,3
2900,29.933333333333334,3
2901,155.51666666666668,3
2902,524.0,3
2903,24201.5,3
2904,824.5,3
2905,458.65,3
2906,12.966666666666667,3
2907,291.55,3
2908,130.8,3
2909,103.86666666666666,3
2910,1.6833333333333333,3
2911,5424.833333333333,3
2912,414.76666666666665,3
2913,13741.75,3
2914,1713.25,3
2915,874.5166666666667,3
2916,1662.8666666666666,3
2917,247.65,3
2918,606.0,3
2919,173.81666666666666,3
2920,169.08333333333334,3
2921,655.0666666666667,3
2922,76.25,3
2923,28.633333333333333,3
2924,13200.25,3
2925,54.516666666666666,3
2926,2243.0,3
2927,1207.0833333333333,3
2928,122.5,3
2929,2019.4,3
2930,438.6666666666667,3
2931,33.733333333333334,3
2932,175.96666666666667,3
2933,175.78333333333333,3
2934,80.83333333333333,3
2935,534.85,3
2936,319.75,3
2937,170.16666666666666,3
2938,8410.25,3
2939,634.75,3
2940,1179.8166666666666,3
2941,896.95,3
2942,3122.7833333333333,3
2943,16.633333333333333,3
2944,77.38333333333334,3
2945,154.88333333333333,3
2946,247.1,3
2947,911.3166666666667,3
2948,75.33333333333333,3
2949,823.0,3
2950,57.38333333333333,3
2951,249.41666666666666,3
2952,5389.5,3
2953,339.1666666666667,3
2954,152.7,3
2955,170.9,3
2956,626.15,3
2957,214.2,3
2958,28.4,3
2959,173.06666666666666,3
2960,506.3333333333333,3
2961,102.01666666666667,3
2962,5018.883333333333,3
2963,53.983333333333334,3
2964,824.0,3
2965,136.86666666666667,3
2966,443.5,3
2967,180.0,3
2968,102.08333333333333,3
2969,201.41666666666666,3
2970,321.0,3
2971,30.966666666666665,3
2972,661.0,3
2973,855.5,3
2974,337.78333333333336,3
2975,414.73333333333335,3
2976,388.2,3
2977,2335.0,3
2978,171.65,3
2979,5999.983333333334,3
2980,8339.25,3
2981,55.6,3
2982,32.583333333333336,3
2983,1754.0,3
2984,32.05,3
2985,676.0833333333334,3
2986,128.35,3
2987,1279.9833333333333,3
2988,340.1166666666667,3
2989,678.0333333333333,3
2990,119.41666666666667,3
2991,247.05,3
2992,269.93333333333334,3
2993,2271.1,3
2994,8663.983333333334,3
2995,6.5,3
2996,322.65,3
2997,1084.25,3
2998,654.5,3
2999,312.8833333333333,3
3000,76.78333333333333,3
3001,719.3666666666667,3
3002,1113.25,3
3003,5.45,3
3004,437.9166666666667,3
3005,202.95,3
3006,31.483333333333334,3
3007,203.05,3
3008,19474.25,3
3009,1402.25,3
3010,191.1,3
3011,5645.833333333333,3
3012,9.216666666666667,3
3013,146.0,3
3014,13687.583333333334,3
3015,384.8,3
3016,3746.25,3
3017,11433.65,3
3018,507.25,3
3019,492.81666666666666,3
3020,8815.033333333333,3
3021,313.26666666666665,3
3022,774.1166666666667,3
3023,959.75,3
3024,459.23333333333335,3
3025,5481.0,3
3026,77.61666666666666,3
3027,369.2,3
3028,54.266666666666666,3
3029,1400.0,3
3030,1183.2833333333333,3
3031,530.25,3
3032,1395.65,3
3033,875.15,3
3034,2046.2,3
3035,2552.2833333333333,3
3036,195.43333333333334,3
3037,73.78333333333333,3
3038,41.5,3
3039,2984.5,3
3040,1401.25,3
3041,390.6333333333333,3
3042,158.96666666666667,3
3043,129.46666666666667,3
3044,537.8,3
3045,391.78333333333336,3
3046,1401.0,3
3047,1562.9166666666667,3
3048,121.73333333333333,3
3049,57.266666666666666,3
3050,413.68333333333334,3
3051,321.35,3
3052,1567.3333333333333,3
3053,5645.033333333334,3
3054,512.0166666666667,3
3055,4895.983333333334,3
3056,335.25,3
3057,493.53333333333336,3
3058,532.9,3
3059,6005.35,3
3060,27.333333333333332,3
3061,2258.35,3
3062,678.5833333333334,3
3063,42.2,3
3064,5723.833333333333,3
3065,1704.1833333333334,3
3066,646.5833333333334,3
3067,31.216666666666665,3
3068,177.18333333333334,3
3069,433.0,3
3070,10782.8,3
3071,510.28333333333336,3
3072,961.75,3
3073,5071.0,3
3074,1223.4666666666667,3
3075,464.18333333333334,3
3076,131.73333333333332,3
3077,16659.666666666668,3
3078,130.63333333333333,3
3079,650.1666666666666,3
3080,220.63333333333333,3
3081,414.2,3
3082,199.31666666666666,3
3083,13.25,3
3084,4.783333333333333,3
3085,179.25,3
3086,13130.5,3
3087,3125.9333333333334,3
3088,1083.5,3
3089,316.48333333333335,3
3090,48.21666666666667,3
3091,850.8166666666667,3
3092,1823.4333333333334,3
3093,171.1,3
3094,754.6833333333333,3
3095,252.15,3
3096,172.93333333333334,3
3097,4.866666666666666,3
3098,57.03333333333333,3
3099,682.5333333333333,3
3100,334.75,3
3101,1055.3333333333333,3
3102,632.75,3
3103,51.25,3
3104,5025.016666666666,3
3105,1618.6666666666667,3
3106,56.333333333333336,3
3107,150.56666666666666,3
3108,215.15,3
3109,13703.983333333334,3
3110,610.6166666666667,3
3111,145.43333333333334,3
3112,202.33333333333334,3
3113,195.46666666666667,3
3114,246.53333333333333,3
3115,359.6666666666667,3
3116,36.46666666666667,3
3117,1207.6666666666667,3
3118,1833.8,3
3119,300.8,3
3120,1707.0,3
3121,638.0,3
3122,704.2166666666667,3
3123,276.1666666666667,3
3124,1406.15,3
3125,289.8,3
3126,866.9166666666666,3
3127,5.883333333333334,3
3128,8354.416666666666,3
3129,412.95,3
3130,510.0,3
3131,9.7,3
3132,102.51666666666667,3
3133,3775.5,3
3134,1496.75,3
3135,2816.75,3
3136,846.0,3
3137,0.6833333333333333,3
3138,750.3166666666667,3
3139,646.4333333333333,3
3140,125.26666666666667,3
3141,515.1666666666666,3
3142,125.23333333333333,3
3143,56.31666666666667,3
3144,805.25,3
3145,142.25,3
3146,488.28333333333336,3
3147,2862.633333333333,3
3148,516.0,3
3149,3054.0,3
3150,291.26666666666665,3
3151,363.76666666666665,3
3152,133.1,3
3153,157.7,3
3154,30.533333333333335,3
3155,101.36666666666666,3
3156,800.5,3
3157,29.25,3
3158,142.5,3
3159,3704.25,3
3160,294.55,3
3161,318.06666666666666,3
3162,51.36666666666667,3
3163,1495.75,3
3164,49.21666666666667,3
3165,1943.9833333333333,3
3166,47.4,3
3167,873.5,3
3168,1210.75,3
3169,533.8,3
3170,193.81666666666666,3
3171,1041.3,3
3172,221.31666666666666,3
3173,246.08333333333334,3
3174,1250.6666666666667,3
3175,3266.5833333333335,3
3176,580.1,3
3177,23.8,3
3178,4271.983333333334,3
3179,1592.3333333333333,3
3180,275.8666666666667,3
3181,974.5,3
3182,315.23333333333335,3
3183,805.5,3
3184,342.53333333333336,3
3185,197.66666666666666,3
3186,12.333333333333334,3
3187,11.133333333333333,3
3188,27.033333333333335,3
3189,180.01666666666668,3
3190,517.3,3
3191,1225.8333333333333,3
3192,438.5,3
3193,1258.25,3
3194,10810.0,3
3195,172.66666666666666,3
3196,3719.983333333333,3
3197,150.51666666666668,3
3198,36.06666666666667,3
3199,11831.983333333334,3
3200,251.0,3
3201,144.46666666666667,3
3202,8519.983333333334,3
3203,296.45,3
3204,178.43333333333334,3
3205,485.21666666666664,3
3206,5039.983333333334,3
3207,45.43333333333333,3
3208,328.25,3
3209,395.01666666666665,3
3210,3295.8333333333335,3
3211,1668.15,3
3212,274.1666666666667,3
3213,13583.983333333334,3
3214,52.31666666666667,3
3215,847.75,3
3216,57.016666666666666,3
3217,321.96666666666664,3
3218,728.8666666666667,3
3219,1730.75,3
3220,10.2,3
3221,180.51666666666668,3
3222,509.8,3
3223,4999.033333333334,3
3224,422.5,3
3225,56.43333333333333,3
3226,510.1666666666667,3
3227,102.03333333333333,3
3228,102.96666666666667,3
3229,107.43333333333334,3
3230,201.88333333333333,3
3231,148.83333333333334,3
3232,393.3833333333333,3
3233,842.9,3
3234,0.7166666666666667,3
3235,325.0,3
3236,1765.0,3
3237,274.6333333333333,3
3238,17577.0,3
3239,778.6666666666666,3
3240,2212.25,3
3241,101.0,3
3242,455.1666666666667,3
3243,11.5,3
3244,946.7,3
3245,2338.0666666666666,3
3246,76.33333333333333,3
3247,273.3666666666667,3
3248,802.6666666666666,3
3249,369.18333333333334,3
3250,502.21666666666664,3
3251,7017.75,3
3252,342.4166666666667,3
3253,55.083333333333336,3
3254,74.33333333333333,3
3255,510.75,3
3256,76.16666666666667,3
3257,1353.3333333333333,3
3258,100.41666666666667,3
3259,28.466666666666665,3
3260,489.46666666666664,3
3261,10.716666666666667,3
3262,101.38333333333334,3
3263,22.916666666666668,3
3264,484.0,3
3265,226.66666666666666,3
3266,79.36666666666666,3
3267,1232.75,3
3268,223.66666666666666,3
3269,9.483333333333333,3
3270,47361.5,3
3271,5.933333333333334,3
3272,17479.75,3
3273,245.3,3
3274,229.33333333333334,3
3275,12867.5,3
3276,367.8333333333333,3
3277,647.25,3
3278,1186.9333333333334,3
3279,74.31666666666666,3
3280,123.08333333333333,3
3281,1829.7333333333333,3
3282,1934.0,3
3283,2.6,3
3284,4319.016666666666,3
3285,202.65,3
3286,368.3333333333333,3
3287,511.5,3
3288,757.0166666666667,3
3289,122.0,3
3290,78.46666666666667,3
3291,40.85,3
3292,30967.0,3
3293,823.4833333333333,3
3294,85.1,3
3295,7.316666666666666,3
3296,147.93333333333334,3
3297,53.0,3
3298,245.88333333333333,3
3299,80.23333333333333,3
3300,8.35,3
3301,7044.0,3
3302,1688.0,3
3303,609.25,3
3304,4013.5,3
3305,11.383333333333333,3
3306,325.25,3
3307,19679.0,3
3308,8617.75,3
3309,1494.5666666666666,3
3310,12866.25,3
3311,12.066666666666666,3
3312,610.4,3
3313,4016.4166666666665,3
3314,5831.983333333334,3
3315,2282.1666666666665,3
3316,802.75,3
3317,55.8,3
3318,262.75,3
3319,971.5,3
3320,180.43333333333334,3
3321,488.46666666666664,3
3322,943.05,3
3323,30.3,3
3324,175.5,3
3325,22659.966666666667,3
3326,271.15,3
3327,341.53333333333336,3
3328,536.75,3
3329,127.01666666666667,3
3330,268.85,3
3331,1047.9166666666667,3
3332,104.13333333333334,3
3333,733.85,3
3334,59.3,3
3335,167.58333333333334,3
3336,3.4166666666666665,3
3337,873.0,3
3338,79.11666666666666,3
3339,432.3333333333333,3
3340,2215.75,3
3341,1020.0666666666667,3
3342,1091.75,3
3343,1062.25,3
3344,346.8333333333333,3
3345,31.3,3
3346,1279.3666666666666,3
3347,1082.65,3
3348,10103.983333333334,3
3349,48770.0,3
3350,1494.25,3
3351,104.91666666666667,3
3352,297.95,3
3353,263.75,3
3354,6359.983333333334,3
3355,2.3,3
3356,1730.5,3
3357,80.26666666666667,3
3358,4014.0,3
3359,2936.75,3
3360,1657.6666666666667,3
3361,676.25,3
3362,30.283333333333335,3
3363,406.23333333333335,3
3364,154.68333333333334,3
3365,54.81666666666667,3
3366,798.7166666666667,3
3367,3053.75,3
3368,1233.25,3
3369,4070.25,3
3370,391.31666666666666,3
3371,98.28333333333333,3
3372,367.96666666666664,3
3373,2064.883333333333,3
3374,79.63333333333334,3
3375,542.0833333333334,3
3376,11.25,3
3377,78.03333333333333,3
3378,22469.066666666666,2
3379,227.15,2
3380,441.9166666666667,2
3381,1021.8333333333334,2
3382,4516.0,2
3383,36.88333333333333,2
3384,172.86666666666667,2
3385,4109.0,2
3386,316.21666666666664,2
3387,11668.833333333334,2
3388,23073.833333333332,2
3389,2306.5,2
3390,646.0,2
3391,515.3166666666667,2
3392,9793.866666666667,2
3393,11363.0,2
3394,5627.016666666666,2
3395,247.3,2
3396,82.11666666666666,2
3397,655.5,2
3398,441.1666666666667,2
3399,11354.0,2
3400,11362.75,2
3401,1614.0,2
3402,241.4,2
3403,3172.016666666667,2
3404,677.7333333333333,2
3405,3553.1666666666665,2
3406,3374.0,2
3407,5519.983333333334,2
3408,1639.0,2
3409,222.41666666666666,2
3410,11957.666666666666,2
3411,1263.4,2
3412,39818.5,2
3413,1118.45,2
3414,28.25,2
3415,35047.26666666667,2
3416,4423.5,2
3417,920.5,2
3418,14.216666666666667,2
3419,1781.4,2
3420,14351.983333333334,2
3421,6449.5,2
3422,373.2,2
3423,17335.016666666666,2
3424,445.3333333333333,2
3425,170.15,2
3426,125.71666666666667,2
3427,14894.75,2
3428,105.48333333333333,2
3429,28.733333333333334,2
3430,336.3833333333333,2
3431,1445.6666666666667,2
3432,2641.55,2
3433,847.0333333333333,2
3434,220.53333333333333,2
3435,950.5666666666667,2
3436,227.9,2
3437,13249.2,2
3438,559.85,2
3439,1928.6666666666667,2
3440,6602.166666666667,2
3441,412.6666666666667,2
3442,11672.166666666666,2
3443,293.1333333333333,2
3444,677.2333333333333,2
3445,25.333333333333332,2
3446,5379.933333333333,2
3447,11669.083333333334,2
3448,729.3333333333334,2
3449,3221.75,2
3450,2722.15,2
3451,23.3,2
3452,14182.866666666667,2
3453,656.5,2
3454,489.65,2
3455,1257.9,2
3456,5406.566666666667,2
3457,6724.266666666666,2
3458,263.4,2
3459,479.23333333333335,2
3460,11672.666666666666,2
3461,394.0,2
3462,10711.083333333334,2
3463,337.56666666666666,2
3464,441.71666666666664,2
3465,346.43333333333334,2
3466,3680.9166666666665,2
3467,2481.116666666667,2
3468,165.0,2
3469,28925.166666666668,2
3470,13037.55,2
3471,144.35,2
3472,17940.65,2
3473,607.5333333333333,2
3474,201.5,2
3475,61.416666666666664,2
3476,337.43333333333334,2
3477,421.53333333333336,2
3478,537.55,2
3479,2416.766666666667,2
3480,4510.25,2
3481,10.65,2
3482,268.5,2
3483,22947.933333333334,2
3484,903.4833333333333,2
3485,6311.25,2
3486,1921.3333333333333,2
3487,35597.816666666666,2
3488,13592.966666666667,2
3489,6434.25,2
3490,4333.283333333334,2
3491,3612.8,2
3492,1036.4166666666667,2
3493,910.9333333333333,2
3494,18.916666666666668,2
3495,489.15,2
3496,7009.25,2
3497,725.5,2
3498,23.2,2
3499,6308.5,2
3500,14569.35,2
3501,513.5666666666667,2
3502,921.0,2
3503,482.18333333333334,2
3504,2868.0833333333335,2
3505,2891.883333333333,2
3506,1260.4,2
3507,369.93333333333334,2
3508,10470.75,2
3509,203.25,2
3510,15722.916666666666,2
3511,15983.983333333334,2
3512,28.0,2
3513,19.033333333333335,2
3514,390.21666666666664,2
3515,285.1666666666667,2
3516,1378.4333333333334,2
3517,1251.9,2
3518,5547.983333333334,2
3519,5894.066666666667,2
3520,3844.6,2
3521,2001.9666666666667,2
3522,39966.5,2
3523,1615.75,2
3524,1296.25,2
3525,1635.0,2
3526,145.68333333333334,2
3527,52.81666666666667,2
3528,23118.583333333332,2
3529,1664.7666666666667,2
3530,454.45,2
3531,3967.3,2
3532,6651.133333333333,2
3533,982.8333333333334,2
3534,266.96666666666664,2
3535,13812.0,2
3536,3253.25,2
3537,373.81666666666666,2
3538,38.38333333333333,2
3539,218.68333333333334,2
3540,862.5333333333333,2
3541,3627.4,2
3542,11386.0,2
3543,628.45,2
3544,3995.366666666667,2
3545,1681.7333333333333,2
3546,1558.8,2
3547,705.4,2
3548,6659.283333333334,2
3549,972.0,2
3550,5589.266666666666,2
3551,639.2,2
3552,1239.25,2
3553,654.0,2
3554,2195.266666666667,2
3555,2169.4333333333334,2
3556,313.15,2
3557,20736.75,2
3558,412.85,2
3559,744.8333333333334,2
3560,1636.3,2
3561,1353.4333333333334,2
3562,373.68333333333334,2
3563,10499.833333333334,2
3564,20383.2,2
3565,1571.4333333333334,2
3566,4702.633333333333,2
3567,148.48333333333332,2
3568,18171.85,2
3569,730.4166666666666,2
3570,607.2833333333333,2
3571,77.95,2
3572,52.78333333333333,2
3573,3174.766666666667,2
3574,6441.0,2
3575,167.66666666666666,2
3576,3396.75,2
3577,266.78333333333336,2
3578,508.6166666666667,2
3579,465.93333333333334,2
3580,5279.95,2
3581,1249.1,2
3582,4515.0,2
3583,920.65,2
3584,876.55,2
3585,108.25,2
3586,10841.983333333334,2
3587,321.48333333333335,2
3588,5530.483333333334,2
3589,26193.0,2
3590,56783.98333333333,2
3591,2192.016666666667,2
3592,21078.133333333335,2
3593,777.1166666666667,2
3594,226.88333333333333,2
3595,4426.25,2
3596,205.21666666666667,2
3597,7944.45,2
3598,413.4166666666667,2
3599,2170.6833333333334,2
3600,6606.583333333333,2
3601,19999.1,2
3602,15460.5,2
3603,293.8833333333333,2
3604,78.9,2
3605,6457.5,2
3606,37236.683333333334,2
3607,130.56666666666666,2
3608,56428.166666666664,2
3609,49617.683333333334,2
3610,14733.0,2
3611,1043.7666666666667,2
3612,2640.3,2
3613,36.1,2
3614,1807.6666666666667,2
3615,227.4,2
3616,23979.5,2
3617,1431.2166666666667,2
3618,515.45,2
3619,2495.0,2
3620,126.88333333333334,2
3621,345.23333333333335,2
3622,659.4166666666666,2
3623,772.8833333333333,2
3624,4431.0,2
3625,5672.2,2
3626,164.0,2
3627,13274.7,2
3628,2912.9166666666665,2
3629,2639.7,2
3630,1899.8666666666666,2
3631,1.1666666666666667,2
3632,6440.25,2
3633,2765.366666666667,2
3634,213.06666666666666,2
3635,433.25,2
3636,4174.6,2
3637,728.3333333333334,2
3638,4855.416666666667,2
3639,10547.166666666666,2
3640,2140.733333333333,2
3641,12634.8,2
3642,440.03333333333336,2
3643,1931.1666666666667,2
3644,920.9,2
3645,337.68333333333334,2
3646,20720.0,2
3647,2140.233333333333,2
3648,3493.1833333333334,2
3649,2029.6333333333334,2
3650,1784.35,2
3651,3271.516666666667,2
3652,5384.933333333333,2
3653,673.2666666666667,2
3654,1391.6666666666667,2
3655,10517.0,2
3656,19367.983333333334,2
3657,3532.3333333333335,2
3658,19880.0,2
3659,127.46666666666667,2
3660,84.43333333333334,2
3661,1832.3333333333333,2
3662,826.3666666666667,2
3663,657.25,2
3664,26287.75,2
3665,9895.933333333332,2
3666,53.81666666666667,2
3667,847.8666666666667,2
3668,2150.983333333333,2
3669,35.78333333333333,2
3670,27.0,2
3671,5067.466666666666,2
3672,192.06666666666666,2
3673,4660.866666666667,2
3674,706.5,2
3675,100.75,2
3676,4808.166666666667,2
3677,1709.5166666666667,2
3678,4400.25,2
3679,460.8,2
3680,131.31666666666666,2
3681,10518.5,2
3682,344.56666666666666,2
3683,2839.3,2
3684,25534.316666666666,2
3685,11294.25,2
3686,322.23333333333335,2
3687,339.1166666666667,2
3688,8290.683333333332,2
3689,17663.983333333334,2
3690,3678.7,2
3691,25.916666666666668,2
3692,2434.883333333333,2
3693,415.3333333333333,2
3694,3678.45,2
3695,13.716666666666667,2
3696,20640.0,2
3697,8286.816666666668,2
3698,1389.6666666666667,2
3699,1858.8833333333334,2
3700,6071.983333333334,2
3701,1666.9833333333333,2
3702,43.483333333333334,2
3703,438.1666666666667,2
3704,10951.8,2
3705,405.0,2
3706,254.5,2
3707,725.3333333333334,2
3708,3512.6833333333334,2
3709,2479.5,2
3710,26275.0,2
3711,275.25,2
3712,7279.05,2
3713,26668.483333333334,2
3714,3657.1666666666665,2
3715,338.31666666666666,2
3716,26274.5,2
3717,295.1166666666667,2
3718,461.76666666666665,2
3719,11.883333333333333,2
3720,2480.0,2
3721,415.1666666666667,2
3722,178.91666666666666,2
3723,1857.6333333333334,2
3724,579.8666666666667,2
3725,2426.233333333333,2
3726,119.83333333333333,2
3727,511.1166666666667,2
3728,7021.916666666667,2
3729,29337.333333333332,2
3730,1232.55,2
3731,3651.8,2
3732,1352.1166666666666,2
3733,26284.75,2
3734,985.4166666666666,2
3735,1351.4333333333334,2
3736,3265.5,2
3737,5889.433333333333,2
3738,28787.583333333332,2
3739,3676.7,2
3740,29410.416666666668,2
3741,119.66666666666667,2
3742,59.43333333333333,2
3743,5412.066666666667,2
3744,16847.983333333334,2
3745,36991.0,2
3746,750.0833333333334,2
3747,774.3833333333333,2
3748,5984.0,2
3749,825.8833333333333,2
3750,826.1166666666667,2
3751,224.65,2
3752,197.26666666666668,2
3753,460.05,2
3754,5955.2,2
